,Cartera_seleccionada,Indice_DJ
54,1.0874652577988693,1.0287228954395227
55,1.0905575544452755,1.029290730915017
56,1.1014171508586728,1.0316819337690344
57,1.0971954470223326,1.026246000489163
58,1.0974787360503617,1.0253732677527845
59,1.09774111678055,1.0248859566234483
60,1.0872752589317107,1.025774886785778
61,1.0922011432971503,1.0265994128973013
62,1.0901773894503521,1.0234665993265115
63,1.0936872008252247,1.021118126824766
64,1.0970610819028181,1.0256197000190441
65,1.1016466099780264,1.0267198908941393
66,1.1134310790091801,1.0325278250566934
67,1.1117462609737687,1.032870593442064
68,1.107788392924441,1.0292156828414425
69,1.1140551628387754,1.036515245672916
70,1.1053733546181614,1.042786349087079
71,1.1192608678568128,1.0527072724822786
72,1.1297021329101355,1.0561240037908155
73,1.1284279575344673,1.0489584168111394
74,1.1272484238836136,1.046200380824624
75,1.123538341186668,1.0419775576179087
76,1.1264091291788079,1.044135748930026
77,1.1299319206360352,1.0448616250044458
78,1.138851172062404,1.0524794286905634
79,1.1395957772721634,1.057326084188205
80,1.1386575266259418,1.059476408179146
81,1.1241461900576073,1.0515422919033783
82,1.1190175266015274,1.0444169670967813
83,1.1122901378986507,1.0459858806266686
84,1.121337980601394,1.0437661390959363
85,1.0766224152513144,1.0109164480464101
86,1.0533057370551555,0.9893579826275675
87,1.0854868832803606,1.0006981861891038
88,1.0689349661530527,0.9971661446339133
89,1.0983952571968318,1.0188019720443235
90,1.101482068050102,1.015179070642606
91,1.092310323930356,1.002256455696223
92,1.0925920891055694,1.0048190427429256
93,1.1003243389889645,0.9998064793251823
94,1.090105010616454,0.9948314013789264
95,1.0520137787148145,0.9708205685404502
96,1.0807651414905821,0.986661573990267
97,1.0689074974947002,0.9749627902704078
98,1.06056037286587,0.9652721017155166
99,1.073145020943257,0.9823211266189047
100,1.0967872690490605,0.9918431305521024
101,1.090508144579821,1.0023074390226698
102,1.0857525109060078,0.9979669916513076
103,1.0998636438946732,1.0055045795136663
104,1.104392964529392,1.0123487632841077
105,1.1388547464594403,1.033882778302824
106,1.144444803482393,1.0343140154861288
107,1.1233951908399866,1.026340022690281
108,1.1014736939636298,1.0025617386101062
109,1.0972968514783572,0.9985854248002504
110,1.0816055205196062,0.9904506918344854
111,1.1130336737372821,0.9986951816437206
112,1.1192428954379363,1.0035901208968172
113,1.103191933316689,0.9879603761597658
114,1.075274176947795,0.9661693619826217
115,1.0776082670923426,0.9661317993805345
116,1.0799311668923288,0.9590731925427372
117,1.103842501746501,0.9730644519489102
118,1.114988437587068,0.977348825374241
119,1.1425564118575025,1.001742303118168
120,1.1431249687004434,1.0006527562658407
121,1.1568053937187268,1.0085359663457611
122,1.1674030166152018,1.0199081019756016
123,1.1389504838107727,0.9883407071472237
124,1.1446801494247767,0.9852051168748424
125,1.1503890968391204,0.9631407518521192
126,1.1115160913102167,0.9644957050982492
127,1.1280385079480562,0.9624019178369385
128,1.131873338539098,0.9686031409277114
129,1.1406233997487685,0.9713718980675947
130,1.1471878141632765,0.9517500277477348
131,1.1097025967434162,0.9317072557449392
132,1.079624430743732,0.9349715769883337
133,1.0779567827975567,0.9210715630816865
134,1.0667791754812903,0.9027454097073345
135,1.0525956583948683,0.8863870893248716
136,1.0331567179091121,0.8605928427585524
137,1.0423903620338504,0.9034897971256985
138,1.0516196747008548,0.9137720773808127
139,1.0639497021472497,0.9107541884036778
140,1.0599764886992644,0.9212216592288357
141,1.0625202838257741,0.921963269945608
142,1.0650632004497083,0.8958985263659012
143,1.029182945146427,0.9253958130270973
144,1.070924226859768,0.9292733996692498
145,1.0698599429052549,0.9393869953026706
146,1.077981919710874,0.9430071200027965
147,1.0783977580096964,0.9478566293326296
148,1.0709910066959527,0.9476208410891378
149,1.0723114790008432,0.9442203072065523
150,1.0601009736997444,0.9503710097544767
151,1.0824169448826133,0.9559617441480832
152,1.08372917230427,0.9623963644337549
153,1.0931136322091541,0.975675168489868
154,1.0952614329888897,0.9637540943814765
155,1.0973959630964856,0.9705125089249756
156,1.1046346230700224,0.9696287465128303
157,1.0930102461440543,0.9768934463132086
158,1.099396361067064,0.9686407035297981
159,1.089080161148646,0.9706839702482605
160,1.08489661062226,0.9878584866374716
161,1.1035741321733434,0.9872586419630733
162,1.1067133691481068,0.9897947732140552
163,1.1112866176850555,0.9967245719502394
164,1.1240680337728461,1.0035229401444186
165,1.1299650347246835,1.0026849933085356
166,1.1287097578410876,0.9939665359637241
167,1.1170610882254628,0.9914707440164209
168,1.1257758133553553,0.9893690123033341
169,1.123464579765576,1.0040852993473293
170,1.1405759024633684,1.0087258618823898
171,1.1396162107814447,1.0046235938031123
172,1.1467492975376647,1.0221519853840606
173,1.1546823314494616,1.0224706890223034
174,1.1625919935836566,1.024963318615016
175,1.1597108479812672,1.02086382723733
176,1.1680974716508032,1.028018770194238
177,1.1837501819488119,1.0303936984917041
178,1.1894040321645891,1.0290522431005336
179,1.196959806876342,1.0261765058187717
180,1.1988883867437592,1.0234453112809756
181,1.2031050944910067,1.0278019560782892
182,1.2038822045894118,1.0196403816638049
183,1.1995917908034976,1.0191262290857492
184,1.2003129918752704,1.0138672334017462
185,1.1987744150014965,1.005959958574698
186,1.1894388218747174,1.0050520542848254
187,1.1849657921766323,1.0129755265378249
188,1.2051283545828613,1.0091756875402387
189,1.2115088119608997,1.0150294372790551
190,1.2198832416964738,1.015307801613619
191,1.220814537922739,1.020794255436339
192,1.2294510177747617,1.023370263207401
193,1.2366028919310825,1.0223151166025706
194,1.2381802563151956,1.0167188288057807
195,1.2381936693650974,1.0252820222532586
196,1.2573203984273833,1.0071087417276474
197,1.2336107481626348,1.0076817449533262
198,1.2359755870798743,1.0132460235512122
199,1.2436092583985174,1.0119767624014249
200,1.235750898670844,1.0156048315533268
201,1.2397226303409397,1.0239460431346714
202,1.2508716329565028,1.0369677709017566
203,1.2629871204069782,1.033836577073562
204,1.2655073710203528,1.0353767208897358
205,1.2707098852551693,1.041951950258785
206,1.2580526335074735,1.0435457769723975
207,1.256860673762696,1.0402297010965582
208,1.2580926659759073,1.0327090819661486
209,1.2526998839284416,1.0329689349567681
210,1.2608320439295237,1.0324117435040419
211,1.2545689777293827,1.0430446594657028
212,1.2597659540333483,1.0419574265313687
213,1.2573693279010913,1.0446384861793152
214,1.2541128555236158,1.0445152314808854
215,1.2332572865382938,1.048859226859837
216,1.2354467693359013,1.0469443825899887
217,1.2376088375771717,1.0526839790411482
218,1.2521736507235908,1.0503405971589872
219,1.2528691509498016,1.0450104870619976
220,1.271658883118957,1.0482191200123596
221,1.2723116533780316,1.0486559105988478
222,1.2746473959460023,1.0501770802874786
223,1.2866825720118498,1.0437491703639867
224,1.2749681555438932,1.0389174010721003
225,1.2688434257652517,1.0467034265963127
226,1.280410990100154,1.0440785180249974
227,1.272434477638924,1.0253839117755523
228,1.246440762902797,1.0254723805734867
229,1.2480565210016252,1.0199843070081718
230,1.2445422965025503,1.0244866515084476
231,1.252638152900304,1.0001058231828828
232,1.2186565033679981,1.0082828237173207
233,1.2302184709510038,1.012862530209164
234,1.2384589776736252,1.0213396459073005
235,1.283876455837347,1.0174426994846062
236,1.2820181947064397,1.0141215329891824
237,1.2741352906101666,1.0219182025361628
238,1.2836288973828591,1.0179406546367107
239,1.2879072014421027,1.0066407903788532
240,1.2715458252424638,1.0104010613787582
241,1.2685075176697682,1.0010053973679809
242,1.2654646827753524,0.992263723712639
243,1.2507891907606747,0.9939804194716825
244,1.2581642084284133,0.9799674092363748
245,1.2367960424629,0.9801546052020125
246,1.2274801113588762,1.0003897409206304
247,1.2544533870432955,1.008579776526429
248,1.2786049092880432,1.0157311714757478
249,1.2867655217807843,1.0261282991939167
250,1.3106119446141784,1.0292378193235763
251,1.318535043315322,1.0286782368222571
252,1.324917215253783,1.0269532880890386
253,1.3170966627915346,1.0309789654827464
254,1.3180561801573634,1.0303012960331819
255,1.3067448494376928,1.031206423621463
256,1.3159678493313942,1.0451470853541882
257,1.335008395302798,1.0466659411248258
258,1.3419707321412238,1.0565058773902687
259,1.3523426297467616,1.0551616452975066
260,1.3492648742668976,1.055493692529509
261,1.3581066068862298,1.0484122550341803
262,1.333675558185603,1.0479620437233328
263,1.3305974274757795,1.0475576479887476
264,1.326048137250651,1.050455521752643
265,1.3175962384624231,1.0550944645451086
266,1.3280297431500863,1.0578292070904938
267,1.3435888495993018,1.0649107217164224
268,1.3477812948527494,1.0631778285314277
269,1.351962966694492,1.0585977363865855
270,1.340156888364743,1.0577032528210724
271,1.344077323852302,1.0607325571269728
272,1.3547120073908778,1.0697317698549411
273,1.337520208552579,1.0793655360272032
274,1.3371981162710678,1.080436957188585
275,1.344843597511889,1.0795077648531761
276,1.3391375537926433,1.0749354628989103
277,1.3351291235795661,1.07505871759734
278,1.343925085540262,1.0723428720488979
279,1.3345908337699317,1.0730419066745982
280,1.342370271518965,1.0800432054767677
281,1.3495132148088018,1.0769147883501649
282,1.3488544306290822,1.071820852149666
283,1.3423686475571157,1.0738533977147606
284,1.3435764157317995,1.0749946991995323
285,1.3515930765994508,1.0740733741852997
286,1.3500405612318231,1.06089329729689
287,1.3269184910312732,1.0498023027032053
288,1.3363793468389853,1.045916000303279
289,1.3195778336456034,1.0156158612290944
290,1.2819498032959558,1.0279282960007103
291,1.3065204071738423,1.0270417568869732
292,1.3057591060470688,1.0416975735407499
293,1.3266728045229588,1.0381137773531148
294,1.3209662135363243,1.0226728483242964
295,1.3047782151175722,1.037816438891008
296,1.3291585742542054,1.0062043854453644
297,1.2828639826718806,1.0101523151945055
298,1.2453749580972546,1.0222609709215336
299,1.2673141642378345,1.0321249719341041
300,1.293854787280859,1.0252792455516673
301,1.2825005627780244,1.0347685461105633
302,1.301046955581666,1.0367237296840903
303,1.2916963697991988,1.0121074987680325
304,1.2551093641116151,1.022767256178413
305,1.2705985508164823,1.017991637963158
306,1.2669423885015392,1.0281881489913298
307,1.2718450546607578,1.041068110716041
308,1.2846458109599936,1.042688393225374
309,1.277760964462928,1.0314232377374124
310,1.2708601295021744,1.0408003904042453
311,1.280348302862689,1.0555178344072371
312,1.2980215187754602,1.0582549680012152
313,1.301201545198284,1.059757549215302
314,1.2784342522813417,1.0626767110247335
315,1.2704107677916483,1.0716652025993338
316,1.2839678042027618,1.0734584890439471
317,1.2895272513727654,1.0749224278275498
318,1.2861513198100716,1.069287111947277
319,1.279450648033354,1.0706290301220462
320,1.2805671653365547,1.0720617310127427
321,1.2861116588263113,1.0699967134651456
322,1.2976059621922758,1.063689281538492
323,1.3023431730837725,1.064278482190122
324,1.295755657198491,1.0586620633067927
325,1.283779170850171,1.0650967607230641
326,1.2916561501816435,1.0619536116519055
327,1.2894841338768677,1.0591549278393122
328,1.2790261641253542,1.0629689588672557
329,1.2945566647929632,1.0493923535654373
330,1.2709665653266058,1.0298672821482866
331,1.2429317789988883,1.034701751011165
332,1.2580816505253474,1.0494192721447566
333,1.279297467489523,1.0456399498867088
334,1.275393214672272,1.033240588929154
335,1.2530747419185468,1.0404267697789682
336,1.2695021355853597,1.0463764699838967
337,1.2637897046209952,1.0590103850953467
338,1.2722057843898091,1.0578560485392141
339,1.2689258627632531,1.0672328155530482
340,1.2796439242314646,1.066331621625355
341,1.2771458589397944,1.0672754687747201
342,1.2738697722388574,1.0571783790896498
343,1.2685090044741751,1.059446790028836
344,1.2770043829869735,1.0578852810365265
345,1.255890229168828,1.0596959218660877
346,1.2622432079321149,1.058573594508859
347,1.2633251772877463,1.0645971858283654
348,1.2685167287829198,1.069836050425829
349,1.2810385155127015,1.0690754655815138
350,1.2927096072432704,1.073625939576045
351,1.3066696517394802,1.0680790924937067
352,1.3046996743184338,1.079970934104786
353,1.292735790141768,1.0845025111023743
354,1.294071410256052,1.0857078309849537
355,1.2913081608884007,1.085705054283362
356,1.2964256650151063,1.0929018791559442
357,1.296447858827933,1.0931561787433801
358,1.308901812886531,1.0935609601309642
359,1.3012094814859527,1.0935609601309642
360,1.3108688539769993,1.0971980535630392
361,1.3160310149557188,1.0971337266428325
362,1.2847322287172882,1.105937413300388
363,1.2937458164040867,1.1071746652512717
364,1.2914724148795413,1.103138652357195
365,1.2973275269992488,1.0986789610785912
366,1.2945716141782109,1.0965148307102919
367,1.292831971374372,1.100832370293523
368,1.2931947903176015,1.1083692639804839
369,1.3049486139655038,1.1105495146441346
370,1.314233860328139,1.1122207804799145
371,1.312896091777879,1.1077745099256702
372,1.3115573132244145,1.097176302733905
373,1.2996844686390183,1.0861098356709464
374,1.2966108658397402,1.0919137590423127
375,1.3007480301893,1.0930198889735903
376,1.2977154716212345,1.1063390323333824
377,1.3066345636527381,1.1021742884682924
378,1.3054740481482419,1.1010733262871994
379,1.3086591174575484,1.1022414692206906
380,1.3114973351680326,1.1109590781289047
381,1.332557163235886,1.1110905858015097
382,1.3308133193518892,1.115059803596187
383,1.3408402896308145,1.1162946644984777
384,1.3415463137184138,1.1151936251867849
385,1.3455611086051282,1.1206307925562529
386,1.3632309140502339,1.123716170808185
387,1.372139868096801,1.1275246484329453
388,1.379204416499109,1.1260998148634251
389,1.378847395691303,1.1302835328560583
390,1.3784778330954037,1.131226145915827
391,1.379354358586023,1.123994612273349
392,1.37129744232574,1.1270077191532983
393,1.3822136343998,1.1400539744511102
394,1.3931257138698925,1.1308162739086582
395,1.3757810833791224,1.1335213983037327
396,1.3805632747033538,1.128794295235732
397,1.3611299960564491,1.1351685222617849
398,1.3655916126632275,1.1435331044148593
399,1.3733699549929534,1.1382756513428516
400,1.3701818848059901,1.1415645001169725
401,1.3837119343165953,1.1428526582637033
402,1.3808969089446812,1.1464285871301618
403,1.3942375131000948,1.1569892317198396
404,1.4109929025879484,1.158981900764854
405,1.407140573561864,1.152976897919892
406,1.403274458001499,1.1525910906598509
407,1.4019512780900076,1.1515572321005565
408,1.3984794847872912,1.144829592666365
409,1.3787745135954401,1.1269035157130112
410,1.358746791615807,1.1342902361222231
411,1.3712734401519713,1.1347483147542472
412,1.3767579960470977,1.1396842874864206
413,1.3876635488389069,1.1158550972103987
414,1.3627332356135056,1.121533143442943
415,1.3894421308777187,1.1376383211969663
416,1.4209457873359461,1.1567210486244455
417,1.4150608904195443,1.1602325734400976
418,1.4263528940610413,1.149283344888787
419,1.4166659144892055,1.1561670195263096
420,1.4410966648536743,1.1561480453987667
421,1.4305086606729196,1.1670111962007361
422,1.4277843817563476,1.1619520459007329
423,1.393011943832472,1.1609556728129258
424,1.3952666343239428,1.1544045081910042
425,1.3974506635872948,1.158979124063263
426,1.3919770962101192,1.1539223648118524
427,1.3932771481121649,1.1449354158492473
428,1.3722987669091768,1.1041962671412193
429,1.3242419228502482,1.0694663634611408
430,1.2985642274401725,1.0645785973538227
431,1.2963190588637346,1.0175469800554962
432,1.2340909637376847,1.0034376337010777
433,1.2349130727134467,1.054537273092385
434,1.3009479421252714,1.0235009995740116
435,1.2563275422415339,1.0698415266984143
436,1.3061447615125523,1.0315519687084282
437,1.268780211223821,1.0214225613020549
438,1.2612151030992134,0.9418974420639321
439,1.197929279335151,0.9879888373510829
440,1.2630112379055394,0.9301371081254577
441,1.1978933016524005,0.8372308325253293
442,1.0943475132934428,0.9156202036818636
443,1.206261688177517,0.797262141378387
444,1.0692340889480614,0.8386825846741683
445,1.140749404305095,0.78582560169774
446,1.127544252384755,0.7932605287318069
447,1.1349796165883304,0.757197114112334
448,1.1029713600928557,0.7342114240753784
449,1.0634220309500138,0.8176548549123313
450,1.1507687868427967,0.8372281329543372
451,1.1332440600868527,0.8906047447814047
452,1.2154561571163094,0.8544551752819907
453,1.171330308475686,0.881731563453458
454,1.2422947662250619,0.8655276585317313
455,1.2253553016908592,0.8270773603718282
456,1.183999834275854,0.845635291198484
457,1.223726452458949,0.8313826361896961
458,1.2090952832967807,0.8956524797526425
459,1.2849819235547821,0.8946205494583422
460,1.2628677629342533,0.9254120104530509
461,1.2948811551997705,0.9366984539865487
462,1.2898335008258026,0.923721770489728
463,1.284769222945042,0.9457967795352191
464,1.3343982798320217,0.9282071462580549
465,1.312502670754851,0.9295233799431012
466,1.3303837568302728,0.9573569595672948
467,1.3472212243043755,0.9339763608595254
468,1.3370174231899514,0.9090355643796425
469,1.273388890676272,0.9270804995872391
470,1.308143929502114,0.9286379977883608
471,1.3063116417970868,0.9389060088825177
472,1.3266394407999205,0.9530638703841905
473,1.3448368388058831,0.9517911383574136
474,1.313036148415489,0.9728124662794698
475,1.3392215188191383,0.9614336202874495
476,1.3259084152097673,0.9368690668732363
477,1.2899363582337593,0.9378986061189438
478,1.3004879020051,0.9431639265121279
479,1.3127810843241594,0.9345371774504408
480,1.3088258927719376,0.9428796231213817
481,1.3050930112796963,0.9608649363753574
482,1.3292908157329018,0.9565473967921264
483,1.3463921780671109,0.9384917404311619
484,1.3310425318143848,0.918082520948867
485,1.315319165739441,0.9329851555219025
486,1.3492380863051465,0.9353577699013756
487,1.3585808669533568,0.9713714352839978
488,1.3706484587966228,0.9559498660357211
489,1.350486565733109,0.9705236157313445
490,1.3600074410575316,0.966504185916218
491,1.3445764123690245,0.9661503878550808
492,1.3453865829308989,0.987078542012617
493,1.3461738093922584,1.0089233162178
494,1.3596593264300716,1.003093322703712
495,1.3647369044957465,1.0024009984401916
496,1.3957019782399938,1.006030610204089
497,1.3786803666942646,1.016599584898542
498,1.3932346076233533,1.0374207589141995
499,1.4067972086142713,1.0378918726175843
500,1.3969107810375383,1.0706361261372273
501,1.4214984965253292,1.0888595415526878
502,1.4310931396200335,1.0770068051556911
503,1.3990046875943494,1.0658581168733796
504,1.3663875276233433,0.9923332183830333
505,1.3720661096057782,1.0111849396642068
506,1.3630421059611162,1.0174095333267092
507,1.3644799278390753,1.0382141242634164
508,1.3941159512180334,1.0314860220456263
509,1.3885195673483983,1.029925747142913
510,1.3896427691953046,1.0216864250838624
511,1.3919374025465967,1.0277482731808538
512,1.396336175927517,1.0329270530410979
513,1.4048846800513222,1.0048822127041388
514,1.380439397039581,1.0167160521041925
515,1.3953323021572044,0.9878857908697928
516,1.3888513005600869,1.0108003664937621
517,1.3979533227603165,1.0193730470050115
518,1.4222137726826705,1.0162963073802533
519,1.4239335413389431,1.019944816141094
520,1.4271297026608232,1.0380975799271668
521,1.4504367581003172,1.0224256447520421
522,1.4313619826665729,1.0294194618860342
523,1.438888546143129,1.0151557772014794
524,1.4439935041184857,1.0297362372592829
525,1.4423724776180444,1.0301508913636372
526,1.4238843566636636,1.0521389742231895
527,1.4357508923366376,1.0611235321372017
528,1.4437653301222122,1.0557769160918618
529,1.4275617220197085,1.0532984013989066
530,1.4380341473429956,1.0536506568480484
531,1.4581319189069484,1.0599506842371245
532,1.4489201250747061,1.0664840316904995
533,1.4539550285417968,1.0525236245242338
534,1.4337160413388939,1.0453189323304752
535,1.41473172835045,1.049855599947648
536,1.4399275962398672,1.0417406124154238
537,1.430984613599082,1.0480706436078095
538,1.4381980867431692,1.0391488700020088
539,1.432876134468268,1.0436772846450064
540,1.449822530904079,1.053000291630802
541,1.4914706414734618,1.0594795705337396
542,1.4841450999311134,1.0742115922200877
543,1.4796230786919298,1.0815356054516878
544,1.4885419903256367,1.0833719307709717
545,1.4759512761865188,1.0975080414435097
546,1.4686008741178624,1.0933800888745093
547,1.4516145501235833,1.1048296636265174
548,1.4853535171110814,1.1016656892934213
549,1.43396467617604,1.103020179755953
550,1.4316178886946014,1.0996196458733674
551,1.4374836980275159,1.0969800824880962
552,1.4378580099135425,1.0936158771180016
553,1.4352095382495487,1.0954660088146442
554,1.4513700251432766,1.1029929526542348
555,1.4468823173922678,1.11792566816118
556,1.4500973519786624,1.1155553676996999
557,1.4553358486459886,1.1188520837949973
558,1.4683838956210338,1.1251844289053763
559,1.4824674291288236,1.1315661375996071
560,1.4855184907539096,1.122727356519157
561,1.4762447179091696,1.1312419576887809
562,1.4729791965168892,1.1492039775016267
563,1.5015361612418887,1.1173044583106464
564,1.4448955042931597,1.1110088273657572
565,1.4351979354945255,1.0860340162913764
566,1.3889887741898639,1.1033934147282323
567,1.418821651784163,1.08736444200678
568,1.3916717597819666,1.0925401366430334
569,1.3973305216743372,1.1054808772803622
570,1.4044395306042614,1.1055705030372929
571,1.4150653414506338,1.1070230264921297
572,1.4121648855359012,1.101873401998598
573,1.4070549920429851,1.0922154939486084
574,1.3956550642126184,1.0720861814128726
575,1.3771186311101746,1.0776338769318083
576,1.390421854361082,1.056899243449091
577,1.3611693976524957,1.0589649551720859
578,1.3648090996610098,1.073123279457357
579,1.3811835247653836,1.0893184686213102
580,1.3919708403536355,1.0841293532606973
581,1.3814897123301368,1.0971233911424658
582,1.3981050579017442,1.0985135159420902
583,1.388484173306974,1.0932181917455963
584,1.3637412440627827,1.1116142254433383
585,1.3790177125858902,1.0967703643873263
586,1.3601412168251052,1.1177282138257734
587,1.380863227748836,1.1225480278746958
588,1.3895949095170788,1.1289214835947512
589,1.4011067906849717,1.138818650765222
590,1.4191812581966037,1.13259058622573
591,1.4179146134533873,1.1260425839583987
592,1.4134516297205224,1.1252606339379476
593,1.4033511156490501,1.1296880074952487
594,1.381881529372703,1.1134615804383894
595,1.3787786443154022,1.117938626101941
596,1.3765070672564987,1.1140697552175622
597,1.3783083506578824,1.120105533171832
598,1.3835587782259942,1.118996240885964
599,1.3719053796047873,1.0933196956148912
600,1.3504472922014754,1.084545164324048
601,1.3221189358672925,1.0472957896025377
602,1.2998710598999248,1.0527913448360302
603,1.3023400725378074,1.0465711476177144
604,1.2962334183675035,1.0632936015616836
605,1.304552080973448,1.0852101843552506
606,1.3240023123459281,1.0997282457578412
607,1.3652016522671178,1.1211528124554861
608,1.3870220487592084,1.1185156401188077
609,1.3910633274844604,1.1514735453998088
610,1.3891019846008905,1.1618576380466172
611,1.3832665751204865,1.1609379327749798
612,1.4023521335837759,1.148401125088638
613,1.3851916584442763,1.1641832798908316
614,1.427193391770259,1.1827688234722045
615,1.4365365677729105,1.1761703006620252
616,1.4308846042716783,1.1625487282205418
617,1.409674374834234,1.164318335571026
618,1.4117713354598544,1.1556402175298932
619,1.405339265873216,1.1685848918278101
620,1.4113866533481998,1.1865520793908404
621,1.4299223031811508,1.1796897699294533
622,1.4282383088891104,1.1811864120873576
623,1.4323167667230428,1.1704556173945908
624,1.4364901443893359,1.1777724574804125
625,1.4539740426227654,1.1801367417551107
626,1.4576511186985366,1.1835223123013412
627,1.4552809648839664,1.1933452798348352
628,1.4614402675104818,1.1874820430322472
629,1.4643406301066584,1.1915927183468997
630,1.472442188494306,1.1874434006017633
631,1.468127273622823,1.1846967799440136
632,1.4583039051451072,1.1865571700104252
633,1.4644549829540572,1.179258532746149
634,1.4501912626541222,1.192596958755883
635,1.4562410468483171,1.190828894017394
636,1.4639951758280882,1.1967063228503394
637,1.4653368409752412,1.1917968830444863
638,1.4684713116196955,1.1932737797688502
639,1.469918943340286,1.1853385065340862
640,1.4716196404964688,1.1898531147997253
641,1.4638658109536264,1.192619018107417
642,1.471824336370324,1.2006791657832059
643,1.482775359057986,1.197981908709308
644,1.483874211555497,1.200899913559743
645,1.471608659888479,1.2086764520201838
646,1.4835888095245058,1.1935676473539676
647,1.4592635644089358,1.2001906205642736
648,1.4607952476258566,1.2174797530247408
649,1.4605047704158667,1.2258411728232248
650,1.4901906814610681,1.2280858275376823
651,1.4884690655431754,1.224560033561073
652,1.4987323491685012,1.2269294855859556
653,1.486362048886226,1.2266049200221305
654,1.4804875605153907,1.2238819784585098
655,1.469610687820015,1.2168818366153369
656,1.4790113921724164,1.221473035566546
657,1.4840701715427442,1.231656203000958
658,1.4994273039836405,1.2311676577820254
659,1.4905370877512918,1.2240976356154623
660,1.48773256467154,1.222637244839449
661,1.499510922284159,1.2217304975085725
662,1.5026178959548362,1.1966984555291635
663,1.4888683647267846,1.2085531973217543
664,1.5032818082153094,1.1840396272339881
665,1.474798331550382,1.193094528254989
666,1.501988194998798,1.2118752122537757
667,1.5090911357019328,1.2133015884352911
668,1.5128517594253608,1.2264228146760776
669,1.5186901599132565,1.230071014914519
670,1.5264486960938726,1.239450867152344
671,1.5310154495856998,1.239058735183122
672,1.5291633737066341,1.241506011983171
673,1.5129157929268933,1.2412255651224133
674,1.519003703157773,1.2423195084189274
675,1.5187144857493433,1.2448607302894938
676,1.5026366176821182,1.2484255523495857
677,1.5095663994141502,1.2436992977181824
678,1.5088347889241576,1.2437380172792663
679,1.488517416964276,1.2448188483738196
680,1.4766401669245566,1.245437281522762
681,1.4723423919609535,1.2622015402518056
682,1.4777132547893286,1.2400925937424163
683,1.463997982101996,1.2215460782445262
684,1.4511744511805262,1.2453646244977803
685,1.4703875619770228,1.2396783252910608
686,1.462896894749965,1.2348829616422652
687,1.4486275668236799,1.2212211270277025
688,1.4333234600569833,1.2438162277074314
689,1.468061301074714,1.2559059093069165
690,1.479456686581013,1.257102513431722
691,1.4970599228483321,1.275437305433248
692,1.5027239171628135,1.2828841105796793
693,1.5083824075156371,1.294456940030117
694,1.514035468725848,1.3013607457541791
695,1.5291494803443502,1.2963251974177048
696,1.5420050689405271,1.303805631505635
697,1.5412482518284774,1.2977607521405925
698,1.520905936162129,1.2885068541721894
699,1.5235375298509295,1.292583437761744
700,1.5496582027381696,1.2804183224356855
701,1.5418966003263759,1.280296301826852
702,1.5334083517204562,1.2881715674549965
703,1.5343492458845955,1.3060766648852131
704,1.5731964911563892,1.30996620677033
705,1.5691345016465845,1.3058429591679153
706,1.5650659629556938,1.302470038040047
707,1.5609908050477708,1.3092490464536841
708,1.5782293375439023,1.3240178594361216
709,1.5965543886560427,1.3201890964636225
710,1.5816967023256818,1.3208218759041217
711,1.5857474800062354,1.3230850419625235
