,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,date
643,528.8263228456286,223.64999999999978,118.3600000000004,216.08999999999804,178.3700000000007,224.6399999999995,44.92000000000006,84.90000000000036,178.86000000000047,,259.5899999999982,269.25,124.81999999999975,47.069999999999816,153.19000000000028,125.33999999999948,54.159999999999876,214.0199999999986,174.7099999999993,80.45000000000046,224.95999999999987,142.43000000000023,138.68000000000023,139.18999999999966,345.94999999999817,212.62999999999894,2020-12-29
644,521.7851061686293,226.8700000000003,118.1399999999996,216.25,176.65000000000092,222.45999999999975,44.639999999999866,84.61000000000037,177.30000000000092,,258.00999999999976,266.1900000000011,123.7999999999999,49.3899999999998,154.13999999999956,125.0099999999997,54.129999999999704,212.70999999999924,173.84999999999917,81.4199999999994,224.15000000000046,141.56999999999977,138.41999999999894,138.34999999999937,347.35000000000156,214.37000000000103,2020-12-30
645,517.335985740855,227.17000000000004,119.43000000000025,216.6699999999987,180.0400000000007,222.40000000000072,44.4799999999997,85.33000000000067,181.1699999999988,,259.4499999999985,265.25999999999976,124.33999999999952,48.75,156.05000000000067,125.36000000000041,54.4400000000001,211.55999999999912,174.11000000000047,80.59000000000012,221.67999999999978,141.5800000000011,137.76999999999947,139.08000000000087,344.9900000000016,218.3600000000005,2020-12-31
646,513.3511213577177,229.92,120.91000000000031,214.0599999999989,182.01999999999887,222.52999999999918,44.75,84.45000000000047,181.18000000000023,,263.7100000000008,265.61999999999995,125.87999999999984,49.819999999999816,157.3799999999993,127.06999999999975,54.840000000000124,214.5800000000013,174.79000000000073,81.79999999999954,222.41999999999868,141.47000000000062,139.13999999999956,140.37000000000006,350.67999999999716,218.73000000000113,2021-01-04
647,500.66145613763103,226.65999999999988,118.04000000000065,202.72000000000082,182.15000000000097,220.30999999999898,43.95999999999968,84.7099999999994,177.68000000000023,,265.0,263.91999999999865,123.93999999999993,49.670000000000066,156.5,125.87000000000025,52.76000000000019,210.22000000000077,171.87000000000083,80.95999999999943,217.69000000000094,140.0999999999992,137.81999999999977,135.65000000000066,349.5,217.76000000000022,2021-01-05
648,506.8515367327963,227.7600000000002,118.66999999999904,211.62999999999954,183.63999999999953,221.5199999999994,43.979999999999684,87.0,178.44000000000077,,270.9299999999985,266.0500000000016,126.13999999999957,50.61000000000022,158.33999999999884,125.65000000000073,52.18000000000019,211.48000000000124,171.58000000000115,81.09999999999964,217.90000000000026,141.23000000000062,138.69999999999953,134.52999999999952,344.80000000000194,214.51000000000036,2021-01-06
649,489.7901270923748,233.25,123.06000000000012,211.02999999999918,193.8600000000005,216.15000000000077,44.39999999999976,89.79999999999951,179.12000000000089,,285.55000000000166,267.5700000000013,129.29000000000067,51.10000000000025,159.83000000000118,131.5500000000003,50.52000000000032,211.0,174.19000000000062,82.38000000000014,212.25,142.34999999999914,140.16000000000085,139.0999999999993,359.2700000000009,212.62000000000094,2021-01-07
650,506.50334469931784,234.02000000000032,121.6600000000005,212.71000000000035,194.23000000000133,217.98000000000093,44.95999999999966,90.22000000000035,178.58000000000123,,291.64999999999907,266.2599999999993,128.99000000000024,52.190000000000154,160.3700000000008,135.87000000000032,49.95999999999961,211.98000000000138,169.7200000000007,84.02000000000037,218.29000000000022,144.94999999999953,138.84999999999917,139.06999999999977,365.02999999999906,213.80999999999906,2021-01-08
651,510.8750891196526,238.4899999999998,121.77999999999946,209.89999999999955,194.26000000000047,222.03999999999985,45.059999999999896,91.08000000000075,178.69000000000068,,290.0800000000014,269.0899999999979,128.52999999999943,51.64999999999975,160.0400000000007,136.01999999999947,51.079999999999934,215.8700000000011,166.62000000000057,83.02999999999972,219.6200000000005,146.34999999999917,138.7900000000007,139.65000000000057,363.38999999999953,215.4499999999987,2021-01-11
652,498.99787197768006,237.56999999999982,121.06000000000037,206.79000000000028,193.8600000000005,218.25,45.36000000000016,91.59999999999953,179.0899999999986,,293.8300000000014,271.23000000000013,128.58000000000098,51.54000000000041,159.3700000000008,138.05000000000032,50.20000000000029,214.23000000000133,165.19999999999928,85.0,217.4899999999997,147.05000000000038,137.8499999999992,137.43000000000023,360.75,212.8899999999995,2021-01-12
653,498.30148791072514,236.59000000000012,121.62000000000006,208.41000000000182,197.54000000000076,215.51999999999876,45.79000000000033,93.34000000000013,175.98999999999953,,302.21000000000146,276.3300000000014,129.2099999999993,53.23999999999992,158.12999999999937,140.22000000000065,50.11000000000022,211.599999999999,166.5100000000004,83.09000000000012,214.9299999999995,145.05000000000044,137.05000000000035,140.4199999999992,357.3699999999988,208.8600000000005,2021-01-13
654,506.38728068815874,237.7399999999998,122.40000000000069,207.2099999999996,195.8899999999995,218.17999999999992,45.36000000000018,93.25,176.12000000000094,,302.94000000000136,274.0500000000016,126.919999999999,56.950000000000365,157.88999999999953,140.34999999999917,50.159999999999876,212.08999999999833,166.27999999999932,82.34000000000012,216.33999999999824,143.0400000000007,137.26000000000005,142.25,355.0399999999978,209.34999999999903,2021-01-14
655,498.7270559516422,241.65999999999988,123.77999999999945,209.91000000000182,197.400000000001,215.59999999999937,45.14999999999976,95.49000000000068,173.43000000000023,,307.8699999999991,268.33999999999793,128.97000000000054,59.25,160.65000000000092,141.16999999999882,49.229999999999684,208.5,166.41000000000122,82.16999999999939,213.0199999999991,141.30000000000038,135.8000000000004,142.31999999999977,350.52999999999906,201.8600000000005,2021-01-15
656,491.8792792932426,245.4899999999998,122.15000000000073,204.31999999999974,194.62000000000097,213.1399999999995,45.43000000000019,92.09000000000012,171.4400000000006,,301.0099999999985,275.58999999999793,128.38999999999956,57.58000000000012,160.30000000000072,138.63999999999956,48.700000000000266,209.91000000000165,165.55000000000078,83.38000000000017,212.65000000000103,140.72000000000062,134.77999999999938,143.2400000000003,351.3000000000019,201.58999999999838,2021-01-19
657,494.5487515499065,248.27000000000032,126.75,210.7099999999998,194.0599999999993,216.76000000000056,45.19000000000012,94.50999999999935,172.2600000000004,,294.1999999999982,273.19000000000125,129.0199999999997,57.99000000000003,162.7799999999993,138.04000000000067,48.51000000000018,209.0899999999983,169.12000000000074,83.1899999999996,216.440000000001,139.26999999999964,133.5999999999992,143.5099999999999,352.1900000000015,201.6600000000016,2021-01-20
658,510.7977131122128,252.36000000000024,128.93999999999997,211.44999999999874,192.33999999999855,223.44000000000096,45.34000000000012,95.38000000000028,173.63999999999953,,290.4700000000009,274.3000000000016,130.08000000000104,58.6699999999998,162.3799999999993,135.97000000000057,48.68000000000019,213.62999999999897,170.2200000000007,82.45999999999943,224.3399999999983,142.80000000000027,131.93000000000023,145.01999999999936,350.8399999999976,206.01000000000067,2021-01-21
659,529.5227069125851,252.03000000000017,127.43000000000025,207.41000000000176,192.1900000000007,222.16999999999868,45.11000000000017,92.00999999999938,171.2799999999993,,289.3699999999996,279.0500000000016,131.65000000000086,62.459999999999475,161.7300000000008,134.83000000000106,48.95000000000025,213.5299999999992,170.66999999999882,81.18000000000023,224.97000000000082,141.61000000000044,131.00999999999993,148.72000000000062,355.0,205.1399999999995,2021-01-22
660,538.0340677309352,253.5,126.13999999999957,205.8399999999982,191.9400000000008,225.76999999999902,44.77000000000031,91.72999999999963,172.77999999999926,,289.38999999999953,284.0,118.61000000000043,56.659999999999876,163.55000000000064,133.79000000000067,48.48999999999982,213.3799999999989,169.04000000000073,80.97999999999965,225.9499999999986,139.3499999999992,130.0,145.8399999999993,347.5500000000019,202.01999999999862,2021-01-25
661,552.92894916305,257.1000000000002,121.15000000000072,203.3600000000005,187.33999999999864,225.91999999999865,45.03000000000024,90.90000000000053,171.88999999999953,,283.03999999999894,285.0800000000014,118.58000000000092,55.44000000000012,165.98000000000113,132.12000000000018,48.780000000000264,213.3399999999982,170.38999999999953,81.15000000000038,229.52999999999918,137.5500000000003,132.24000000000004,146.36000000000044,347.8099999999985,200.98000000000135,2021-01-26
662,553.8574612523241,258.60000000000014,116.15000000000076,202.05999999999887,187.20999999999935,226.25999999999988,45.26000000000018,89.36000000000038,169.55999999999943,,281.759999999999,282.60000000000093,122.49000000000032,55.20999999999955,170.48000000000096,131.58000000000104,49.29000000000041,215.3799999999991,175.94999999999916,80.25,232.3300000000014,135.0999999999992,133.08999999999912,143.70999999999933,343.1100000000005,202.0100000000003,2021-01-27
663,549.601780843149,251.05999999999983,114.08999999999962,194.0299999999992,180.62999999999897,224.7799999999992,45.70000000000026,88.20000000000049,163.0299999999993,,273.33000000000135,274.05000000000166,122.47000000000048,53.590000000000124,167.87999999999926,127.86000000000043,48.530000000000264,207.0,186.65000000000097,77.06999999999978,232.89999999999984,131.01999999999978,128.37999999999957,139.5,332.99000000000177,194.97000000000077,2021-01-28
664,530.3738429944203,247.75,118.97000000000055,197.23000000000107,184.3399999999984,226.5,45.34000000000012,89.02000000000038,171.879999999999,,275.0199999999999,278.05000000000166,120.08000000000095,56.06500000000014,169.16000000000153,130.11000000000044,49.14999999999976,206.81999999999974,183.41999999999877,77.91999999999948,238.92999999999873,134.72000000000057,130.36000000000047,140.0,338.1499999999982,198.2200000000008,2021-01-29
665,510.5268970861742,241.43000000000018,116.25999999999944,194.1900000000009,182.8399999999985,225.55999999999898,44.57999999999994,85.20000000000047,168.1699999999988,,271.16999999999865,270.8200000000015,119.11000000000043,55.510000000000176,163.1299999999993,128.669999999999,48.14999999999975,207.83999999999827,175.6600000000013,77.06999999999978,231.9600000000006,133.5899999999993,128.2099999999993,136.2999999999995,333.58000000000146,193.25,2021-02-01
666,518.960881897086,240.43000000000018,117.02999999999948,195.83999999999838,184.72000000000074,228.4600000000002,45.39999999999976,86.40999999999988,170.9700000000007,,274.73,270.0700000000012,120.54000000000066,56.69000000000006,162.7099999999993,129.6200000000003,48.479999999999684,207.93000000000026,174.69999999999914,77.36000000000034,239.64999999999978,135.70999999999933,128.97000000000054,138.20999999999935,334.0,198.3600000000005,2021-02-02
667,522.2493622132662,240.4899999999998,120.70000000000007,200.94000000000082,192.5,234.19999999999862,45.82999999999994,87.06000000000041,176.95999999999927,,286.9700000000009,272.1600000000021,119.43999999999983,58.0,161.25,133.61000000000044,48.95999999999959,209.76000000000064,175.0199999999988,77.77000000000037,239.50999999999965,139.58999999999918,128.7900000000007,139.83000000000098,338.72000000000094,202.6100000000005,2021-02-03
668,518.1871218226898,237.07999999999996,120.43999999999967,207.3899999999995,191.449999999999,234.82000000000104,45.7700000000003,88.9599999999994,176.43000000000023,,288.5500000000016,274.1699999999986,119.12000000000005,57.68000000000019,160.5,135.13999999999956,48.770000000000316,208.70999999999927,175.480000000001,77.31999999999977,243.0,138.62999999999954,128.9499999999998,138.65999999999988,337.88999999999953,201.3600000000005,2021-02-04
669,531.5344831060133,237.21999999999974,124.90000000000073,210.6399999999995,191.650000000001,237.98000000000056,47.25,89.0,180.2300000000013,,293.75,278.82000000000187,121.01999999999992,58.79000000000046,161.98999999999944,138.25,49.01000000000017,211.0299999999992,177.0999999999991,76.02999999999982,242.00999999999954,140.6299999999995,129.0299999999994,143.93000000000023,329.3200000000024,209.25,2021-02-05
670,529.097138871668,236.31999999999982,126.27999999999948,207.93000000000026,193.0,238.8899999999995,48.079999999999934,89.25999999999945,181.16000000000145,,293.5,278.86000000000047,121.79000000000067,58.180000000000206,164.4499999999992,137.98000000000042,49.64999999999976,212.58000000000126,179.0100000000004,75.79999999999959,242.19999999999854,145.11000000000044,129.56999999999977,144.83999999999972,324.5099999999986,208.7699999999986,2021-02-08
671,529.6774589274636,237.56999999999985,127.99000000000035,211.9499999999987,197.4499999999989,238.92999999999944,48.940000000000126,91.47999999999963,190.0,,300.14999999999895,280.0299999999991,123.61000000000043,59.159999999999876,164.9199999999988,140.13999999999956,49.920000000000066,211.5800000000013,180.76000000000045,75.04000000000057,242.47000000000085,143.4100000000009,129.169999999999,146.2000000000005,324.33999999999764,206.8899999999995,2021-02-09
672,526.1955385926847,236.64999999999975,126.68000000000023,215.12000000000074,197.27999999999923,236.69999999999854,48.5,90.95999999999938,188.20999999999927,,300.4600000000011,276.77000000000004,122.0999999999993,58.780000000000065,166.26999999999904,139.5800000000011,49.70000000000031,215.98000000000098,180.94000000000068,75.04000000000057,243.76999999999964,141.79000000000073,128.66999999999894,147.15999999999994,329.6300000000011,206.5199999999986,2021-02-10
673,523.7968823620583,238.4599999999996,128.2300000000001,211.91999999999868,197.7200000000008,236.72000000000085,47.23999999999982,92.52000000000037,189.6299999999989,,304.2799999999991,278.6900000000012,122.24000000000031,58.86000000000025,166.80999999999935,139.6600000000008,49.60000000000024,214.4000000000008,181.08000000000123,74.88999999999967,242.82000000000124,142.4599999999993,128.22000000000057,145.93000000000023,333.39999999999844,206.44000000000077,2021-02-11
674,522.7909942653438,235.04000000000033,128.31000000000023,210.6600000000017,198.34999999999903,241.24000000000015,47.579999999999934,92.02000000000037,190.91000000000176,,302.32000000000164,277.0599999999988,120.91000000000044,60.659999999999876,166.05999999999943,139.26999999999947,50.29999999999971,214.26999999999865,177.2099999999993,74.74000000000038,244.49000000000038,143.5400000000007,128.33000000000104,146.3400000000001,333.0700000000025,210.66000000000162,2021-02-12
