,Riesgo,Rentabilidad
177,0.292655142369565,0.3560716894847076
178,0.2417376326633197,0.24084492782672617
179,0.30275069262520277,0.369260622232338
180,0.2414458013394272,0.2446755542012653
181,0.25829143157365475,0.28620010863972944
182,0.254226551178196,0.17809351239819304
183,0.23204981232891161,0.2056137787424024
184,0.22024792258602552,0.12264277308058591
185,0.24387888178752373,0.2478010701656872
186,0.25413629629072726,0.1620251867233753
187,0.22289114066186103,0.13502037368433717
188,0.27139661874845494,0.24166718451919356
189,0.25476638205862684,0.11054311338813627
190,0.2702389409576959,0.311178153065925
191,0.22311859044160243,0.16044055319945238
192,0.24628940317858475,0.25426952620391696
193,0.2295835541393798,0.08679721592028122
194,0.26211564217331906,0.23135592442317465
195,0.26780197547489815,0.26654363196472874
196,0.2587512468744806,0.09355827073431855
197,0.2712003867531781,0.21692777872998725
198,0.2564153449596207,0.19301737570086996
199,0.2633906878685201,0.11992662148833899
200,0.2568790844973414,0.265184104952658
201,0.2265075763373784,0.08317694223566408
202,0.2650371652819237,0.24105098627987664
203,0.27785757833038405,0.12612465449799037
204,0.23095096936197537,0.1021007992745
205,0.2245725504989248,0.15920101000953668
206,0.2350672842587978,0.21934654433933498
207,0.2956390691753249,0.06725286957588872
208,0.26411892457935693,0.10970676374189936
209,0.24922095495884913,0.10343922893293067
210,0.25499337300057096,0.2713257366287334
211,0.22619125823740713,0.18007735751139364
212,0.229017605291542,0.17807904880311676
213,0.28892143848993007,0.34303229900011245
214,0.24665347539938365,0.23673602088126655
215,0.25559987142925744,0.2801803246364183
216,0.24668495274459362,0.11462647537455672
217,0.2812856963694978,0.10093529068153995
218,0.29568231478404167,0.09158296551122014
219,0.22372664461454975,0.10453925921489815
220,0.22353622054892885,0.1444714184786251
221,0.24073974808398219,0.18570902400881928
222,0.22500467778993602,0.10489533304666576
223,0.2790600647092688,0.17135606013678983
224,0.2517350498869319,0.21844570750821268
225,0.2532006557496612,0.26264935766681896
226,0.22181990055732234,0.12330012641750487
227,0.2744769696636496,0.09361387056867665
228,0.25181685576153334,0.2042609577343666
229,0.2688804552528959,0.2866654532143553
230,0.25169516145765264,0.22341685546127943
231,0.29483957937268723,0.3538383865990866
232,0.2709153001756445,0.07575676094697092
233,0.2560684326860515,0.26004190013854167
234,0.2624936549118289,0.15640568530619592
235,0.22930650272791187,0.13478737694312848
236,0.28346583421050187,0.3226524475387722
237,0.2642547737035624,0.15779609440026032
238,0.2712649261846577,0.17037586723385623
239,0.2307684182341539,0.19343928849101566
240,0.24464725083441444,0.22421411631901322
241,0.23212247118805776,0.19379418094720346
242,0.2559886879578633,0.1356465025806992
243,0.22537696728996162,0.08692489663635494
244,0.23307988505619956,0.2068441086800703
245,0.26660419104336863,0.25502768440094825
246,0.22696762996183703,0.18403317886209325
247,0.2793145604678008,0.09608486490607127
248,0.27660644775434157,0.24117030792748717
249,0.22622905113798103,0.10319157269380486
250,0.2206992734500138,0.12519993467755874
251,0.23454617185524768,0.19992806966532473
252,0.25341891302144176,0.2661111931679143
253,0.23603749844209854,0.1409419277800168
254,0.26821220896120057,0.27886575957304616
255,0.2722831905362684,0.2558959051664149
256,0.22275904270142866,0.08171834831121139
257,0.2822969245330642,0.33657796916389726
258,0.22452535779491994,0.1682442001580322
259,0.22030710323813632,0.11487718075433251
260,0.22588998308491115,0.09644509682148139
261,0.24402964019858325,0.22966967118666903
262,0.26276770853836307,0.2010789100175876
263,0.2559201044387074,0.2361869638074079
264,0.24024643435381535,0.2183874604256022
265,0.22546670488425666,0.17652220291965692
266,0.23246599545190605,0.10114548429623049
267,0.24147111076465072,0.20306967675429477
268,0.2878740796700037,0.0852578941256259
269,0.23118664087167906,0.2028347294636721
270,0.2875407098529704,0.11252033072307732
271,0.2227558615103016,0.12301126097828874
272,0.26301881366267554,0.18882207117397676
273,0.22877373820923774,0.19613338363696808
274,0.27613422580111713,0.10782087230764192
275,0.24385762639908531,0.16925111186638842
276,0.2205660973127893,0.09761226825674241
277,0.2624681831850109,0.2217231907592272
278,0.24354131272141097,0.11102764065979165
279,0.3001214016467171,0.36097997582789154
280,0.25661760286122554,0.1963642295018755
281,0.27805512652587283,0.20850392534634277
282,0.22783503972919464,0.1075807256058876
283,0.2549971764483451,0.2337919171546552
284,0.2641892689344002,0.25646887166942656
285,0.24004118760424084,0.2341043271483083
286,0.2676880094549099,0.14102000919391688
287,0.23676257313836083,0.11162587263017798
288,0.2566412099683169,0.2270887278476066
289,0.2784773181540378,0.298991808288259
290,0.2208322957600968,0.08301128285055626
291,0.2241058139708662,0.08407769869813198
292,0.26634395752455736,0.09614661694488946
293,0.22839307168517467,0.15075512802862923
294,0.27401880688583796,0.29906517383218034
295,0.2412895206423767,0.19542747109032144
296,0.2680895213381242,0.10012135211512119
297,0.24627552291173788,0.23457487907331243
298,0.28816128381578204,0.3325601144682051
299,0.231827380454508,0.10495285323913417
300,0.27872934619269996,0.09634155657926535
301,0.2217472374049148,0.12814413731478047
302,0.22350963514821742,0.12789112979301986
303,0.22756327771414603,0.11087864141869153
304,0.27082035483394323,0.30985244510449705
305,0.23049590804244852,0.14143757679674174
306,0.22450985861931036,0.11443484442228691
307,0.2528141567805504,0.08380729694383571
308,0.2341080455023913,0.1131778986790184
309,0.2669205406694567,0.12137102390438526
310,0.22486754104603587,0.10652779404790902
311,0.2795240444324287,0.25205454154247886
312,0.26695625531250455,0.2946433853339361
313,0.2425086842983907,0.19432719565147138
314,0.2415245528762479,0.13756922073266376
315,0.2740304639210267,0.11288943307510113
316,0.2512919712282489,0.21263429410521661
317,0.2508946107119758,0.2619510663279012
318,0.22596068306524977,0.08441680543956176
319,0.21982666289359923,0.10633657821615894
320,0.25165538707814744,0.1728280844075294
321,0.2711495037995087,0.19928563632064944
322,0.23315492683673691,0.21119419374243664
323,0.2217401124887525,0.12564573656716416
324,0.23580671888420612,0.15070102639251526
325,0.27046401046365093,0.22472147548248866
326,0.25649265345961003,0.2605104574726076
327,0.25516769979137,0.2516409606979977
328,0.2204570915181656,0.13184492005667958
329,0.22297077116010644,0.1554765949217891
330,0.2547086088359439,0.11892506363090538
331,0.25507981088579007,0.27047971809052096
332,0.22052209857582722,0.1272200907922294
333,0.22913690555013375,0.16675506120678474
334,0.2701520835330971,0.10826683886993727
335,0.24377946673261278,0.1314290468585828
336,0.242017080011277,0.2278679777944912
337,0.25523648881340916,0.12405328387041159
338,0.22536367902684218,0.11054486325402801
339,0.27544378016646254,0.3243751417410563
340,0.2770473912950311,0.3170114771116861
341,0.24846021276104785,0.17332383969468834
342,0.22883527229233225,0.19213220513814822
343,0.2720499512862735,0.306250947483677
344,0.2525562713047254,0.10195967320687727
345,0.2659340643953325,0.23831134810200316
346,0.2528254639267642,0.19603539692727856
347,0.22469220224115796,0.09818698671112513
348,0.22108240168035345,0.08049736861301615
349,0.2245300076476764,0.11814959306970563
350,0.2222995677779634,0.14761165343768146
351,0.25131701085257696,0.16549967802276844
352,0.2735266613112472,0.26346084668929204
353,0.2648696330499561,0.28020544495206967
354,0.2855825178802282,0.08542142394922769
355,0.23889931601547634,0.2324633546315067
356,0.2739987787548581,0.2846240737577963
357,0.2662760033591248,0.27639855198404706
358,0.2242055322960157,0.15805310005899997
359,0.2200603927296954,0.09667167315083147
360,0.28015973578953396,0.11067156119018229
361,0.23640904117617711,0.22378717622908884
362,0.2540135422848233,0.17168981019799423
363,0.22422680701564315,0.1697237948995296
364,0.22568033104360938,0.16638181276935815
365,0.2705412592825424,0.22013467150400579
366,0.26127634068530275,0.17940530139334587
367,0.22701853560086935,0.0803002504265995
368,0.2691330903573557,0.11024386358041127
369,0.23235452618182376,0.12268243632517062
370,0.2570075999949484,0.20187070852460987
371,0.25630047960035235,0.25392845606817005
372,0.25913816568794473,0.16942381912384952
373,0.2702273657979932,0.07226107296900386
374,0.30012869888366955,0.368564227370648
375,0.29413985921558794,0.34837958861977847
376,0.23696185846476772,0.09463279805705249
377,0.23065564081710743,0.20507407030690472
378,0.2612529149928444,0.1326516657281871
379,0.2727436475952926,0.24209589943147547
380,0.2712311961629669,0.17901278342970506
381,0.26753394120021734,0.24502403907239834
382,0.2205661835886131,0.08550965754629902
383,0.283210004540576,0.28562180559003925
384,0.24057550721789864,0.2210786947462542
385,0.30381753759645036,0.37471651474721357
386,0.22017376981628292,0.12298717950851712
387,0.24843404744622397,0.13263502555933981
388,0.23382523877063346,0.21720582358806295
389,0.22079612030789927,0.0839987329071985
390,0.22033066215516167,0.09154012653898369
391,0.27218835514022494,0.2255383480028761
392,0.22110906972206051,0.08163951894095667
393,0.2713788001234576,0.14193112374464123
394,0.22234955693508035,0.10859713725382814
395,0.22143353939044813,0.1326191618074808
396,0.24199490721633385,0.11112953295308747
397,0.26240159656722556,0.24013360644572335
398,0.27500654451794365,0.31697505947826365
399,0.2676009743472565,0.30704590587381375
400,0.2415082806811128,0.11673727560187941
401,0.2774632401914477,0.070142748410561
402,0.22211205745745163,0.13941711343335728
403,0.2202061361116198,0.12208813756227732
404,0.24669619219040093,0.15577978539498116
405,0.2274767158682304,0.09038634641374843
406,0.2220191855529622,0.13170496391797748
407,0.23307403073854038,0.1987807678168383
408,0.2277300083824426,0.15282065286019786
409,0.2551564999864496,0.17130588942536984
410,0.2372834148747668,0.16649625510977084
411,0.2628580196904664,0.15875075703323138
412,0.23536608973025402,0.18481943304579596
413,0.2705099289250451,0.1562193868632571
414,0.2414119871136549,0.11537004305804222
415,0.26672080458107555,0.23976367030277634
416,0.2909780871999079,0.33196374043399857
417,0.24854261589905136,0.14651098420214081
418,0.2597283831542193,0.22647054967904245
419,0.2540739099357177,0.18418281123865277
420,0.22865017613309271,0.1702485232683868
421,0.23102062863804101,0.2027832260609339
422,0.2613409650326916,0.16351685028059992
423,0.2236533327438939,0.15886485213049362
424,0.2597632610746486,0.21946199989584558
425,0.22037564658787093,0.12764571593652185
426,0.2644544272019041,0.15463160330850134
427,0.22850771743780587,0.10690299202518805
428,0.28930051777297505,0.3218609363973408
429,0.22414437732656559,0.15632964566852925
430,0.2720092688020694,0.17863378620502512
431,0.22009484558850853,0.1237481445658064
432,0.30237056781921623,0.06396528380361
433,0.2271012095932194,0.18492856968952953
434,0.2905345629579997,0.3525449355244741
435,0.22743268819434462,0.18656856806306
436,0.27464378702635667,0.20655003603692923
437,0.2781256280816975,0.13754231466835098
438,0.26367232142378216,0.09954051389953689
439,0.22497609411676042,0.17424077770244417
440,0.2673325873931834,0.10923248782564299
441,0.23106521189062443,0.07622646779362596
442,0.25296046568017005,0.26859084185159077
443,0.27169650198489464,0.20576497202192567
444,0.29923521076794074,0.3636145833893967
445,0.24908721790806812,0.17289889094042077
446,0.23945251046208885,0.1355260799606588
447,0.2821229665449629,0.3279337557088682
448,0.25821228773732097,0.26378496761503234
449,0.26363309073403896,0.09116921438507952
450,0.27366480730520654,0.31674952779596244
451,0.26375229792921595,0.15419571283164357
452,0.24708704411226057,0.1579067341211946
453,0.23504594391027972,0.08894295804765107
454,0.2217831083129873,0.07844567780101164
455,0.24749151454921284,0.19019603955130715
456,0.2730417725799525,0.26654164607942454
457,0.2341046477434285,0.21163802759039108
458,0.23832018983862338,0.19207248693321977
459,0.2704985124099652,0.21802737294414398
460,0.2666214261516661,0.29512746921120003
461,0.22001404684106077,0.12195573685003591
462,0.22876159193866633,0.15169447843314643
463,0.2578488573064549,0.2623112655605164
464,0.2544056552021943,0.09749046568275443
465,0.2205288500144812,0.13301439052188213
466,0.23746333093692357,0.2158996169654599
467,0.2802285949139048,0.32747501734756335
468,0.2591056531649998,0.08707474441484697
469,0.2715689734671693,0.17039023037807466
470,0.24070590915691256,0.22791675371842368
471,0.2698356364355631,0.20215340552562244
472,0.26496073919674445,0.2739285028511247
473,0.2653849672557771,0.20262769661448599
474,0.25979659359135737,0.2555302342142094
475,0.2611858487964457,0.1002304054146006
476,0.28860636258192945,0.32330015527849754
477,0.2541881000275087,0.1818404229279409
478,0.279916780592068,0.1755151761634377
479,0.2557144585935487,0.21501326673619614
480,0.27933088752093405,0.17520691503626828
481,0.22891487910402192,0.19204255937252013
482,0.2419693554410218,0.2371578005980821
483,0.28222886198608954,0.3044021100378984
484,0.2313657133601787,0.14912983562287008
485,0.266686303623928,0.2774151402188658
486,0.2879325215658456,0.10596473896521852
487,0.2235461079556094,0.10850263459927945
488,0.2532927733015503,0.09005061536143133
489,0.2672848246990393,0.27009685220324364
490,0.29730921265574595,0.3559804104801243
491,0.2836790497804697,0.32679785045173215
492,0.22002978578460963,0.10191134863240414
493,0.22089069834463204,0.12842859510886395
494,0.28093145186482127,0.11753578755638028
495,0.2238772799801031,0.13953183065897923
496,0.27927667161206193,0.318549415396558
497,0.22400500411266647,0.0900456036898507
498,0.239229695568981,0.12831063077657467
499,0.2223376001390025,0.14908976686697906
500,0.2947380182583654,0.09523437242428812
501,0.23644886205048185,0.10231610761333076
502,0.2960297751524782,0.3548731978503985
503,0.23365147209413625,0.10657863590211969
504,0.25446252901742206,0.2503763204762104
505,0.24694358530117247,0.23046550766360463
506,0.22944799965082924,0.13631550808804316
507,0.24799772525822333,0.11412640510046779
508,0.2621618709788519,0.28346503656222866
509,0.2916162914590518,0.07758805968058424
510,0.2887881104497853,0.32833987564612266
511,0.223698308164277,0.09410116635867749
512,0.22493851183224917,0.17445227457706936
513,0.2769828478763114,0.2239299339447507
514,0.26968876585212753,0.16035158860266407
515,0.26499069736676356,0.1185227132687885
516,0.28590826152694043,0.1312173812603381
517,0.24458089294587784,0.15596589342640388
518,0.26365821841058246,0.22301055136540437
519,0.2372295756221314,0.1552645333907845
520,0.22230186149056316,0.1069234057519548
521,0.22497759050623736,0.0895183886322144
522,0.2658004178060542,0.1399355577128374
523,0.23123362381097007,0.19456646656799936
524,0.22516615426304362,0.13958655723737423
525,0.28567321707274673,0.1347535849175332
526,0.2304061972009619,0.20385208505399066
527,0.2607808762671289,0.15547022681869893
528,0.26724816456955175,0.19228853906926857
529,0.22490798876737134,0.1153977068856542
530,0.2359422997397365,0.18598716391418302
531,0.2228042753997041,0.13584447944892442
532,0.2486513918315823,0.19767859683247746
533,0.225686749387747,0.17680610921507411
534,0.23865106653318055,0.22448757175341005
535,0.24493492119883672,0.24623217084963978
536,0.22531939337011114,0.17651659365576533
537,0.25362522466878157,0.20260826968328938
538,0.23092312340232635,0.11526027231433789
539,0.22496626822163804,0.09799719423584685
540,0.2271778081703175,0.18341317738628127
541,0.26257176620788775,0.28573002031971617
542,0.24596454445123322,0.15097972909583723
543,0.2267380654221191,0.1765629221366114
544,0.2217851786558233,0.11444628010180447
545,0.22362942200573335,0.1387820763764458
546,0.28348654217947983,0.12028691403101588
547,0.23021471981187175,0.20255097794793064
548,0.2869180969304401,0.31224832522500634
549,0.23352513445340706,0.16584240222815305
550,0.2643685935499281,0.28902514612795427
551,0.2580530058844004,0.10875649210220417
552,0.2203691266913702,0.0890159527981651
553,0.21999622455495657,0.1106380844809689
554,0.27832193015185375,0.11541832834772991
555,0.27621994436208674,0.2765834948711021
556,0.27058609529090755,0.18928905955751074
557,0.22541374477910242,0.17218256976635438
558,0.24557742531573848,0.2539140335511627
559,0.23084698838118695,0.20548828191694657
560,0.26311260800632347,0.09547540025111756
561,0.2668669262885753,0.08535356941625527
562,0.24764182590345443,0.26230293518117453
563,0.22011182952977904,0.10551763533850789
564,0.25823797540705556,0.18221651811043538
565,0.22400548799704278,0.13174886765391136
566,0.2912942479182179,0.10485006162776056
567,0.23810376399220856,0.22900337927260384
568,0.2211942893101454,0.1027369534218705
569,0.2201710990263173,0.09889567126570076
570,0.25769847497409815,0.2341943257132213
571,0.22998064252458428,0.11078527910516
572,0.3000755054576532,0.0746027518776895
573,0.23759143066492328,0.2011503033737705
574,0.27245190496790717,0.2731850915164713
575,0.22565970377297132,0.17821041568789342
576,0.2972279241771616,0.35319612445890725
577,0.24515543594284966,0.2132502215538985
578,0.22056495579975152,0.12576778122764432
579,0.2259956762537861,0.18051315261309253
580,0.23082405005799153,0.16451874477859052
581,0.2385672221571811,0.2181898513875391
582,0.24231779850109378,0.1806236752513628
583,0.2246993063030688,0.09365335930498264
584,0.267385314443862,0.17714324720510577
585,0.24800398330231943,0.15166414742236056
586,0.2229329740770522,0.144989486449131
587,0.2651824744871629,0.15501021828681028
588,0.25573807911508734,0.2607786160708834
589,0.2652847599351361,0.15035920248994938
590,0.22830322874730816,0.1622560207981072
591,0.26886642784109976,0.12922487623668322
592,0.2419182430494852,0.22715551992654937
593,0.2342957310148777,0.1429531133588804
594,0.2288876901455034,0.18566850576308003
595,0.22375228912262365,0.11294742591569396
596,0.26882299914564384,0.16800376314427456
597,0.2212580290978707,0.11040970562241648
598,0.2544532066771461,0.23394078397062112
599,0.2682684129425036,0.18840393808212874
600,0.2617792065894763,0.15894934263924365
601,0.2688097886599358,0.194545554693061
602,0.274137630557298,0.30688634457357966
603,0.28482389793876267,0.12350514164384663
604,0.22315374515974387,0.11198221786050722
605,0.2671067674561258,0.21514728619767776
606,0.2492135525790226,0.0919348401169624
607,0.2521633564890021,0.21939102872429683
608,0.25667203217580087,0.11600657900170663
609,0.2286284118681377,0.19539315931503154
610,0.22079541821651763,0.1268327419931916
611,0.2370982506972599,0.13549832120037486
612,0.25398492450765625,0.261515799487958
613,0.27293908244960924,0.08726797733998692
614,0.27756066611712354,0.30374362079853734
615,0.28712429357206976,0.33342221701639496
616,0.2234919871903075,0.16445817448859823
617,0.27289825932620165,0.1535223545632376
618,0.23903408864218129,0.19110208421702946
619,0.28633990343398463,0.06924828291603125
620,0.22715239973991638,0.18540892076009796
621,0.22384969807200675,0.14710783993443943
622,0.22097505225400316,0.1305953544536418
623,0.2536235836219452,0.21520724558141446
624,0.24596870843005847,0.15005225558058832
625,0.271059546638286,0.27059941884795347
626,0.3014047290803063,0.371224619867786
627,0.22524233788711037,0.14090553993264532
628,0.23832287892616788,0.2172309777701844
629,0.2535646053161802,0.27798635143939276
630,0.27572061235617074,0.22559696424809816
631,0.2748547537641316,0.2504682711897386
632,0.22588948959217178,0.1634601266231397
633,0.2941151515905512,0.07094970339684292
634,0.24055075105620558,0.18515320142163283
635,0.2251609911505117,0.16020631421119336
636,0.2684712721017172,0.20250541683659695
637,0.23110671792935286,0.17177138757919796
638,0.22009315634631305,0.12215216072118151
639,0.24365110793248823,0.25102131596881216
640,0.28206372973681393,0.15639395330690076
641,0.22511509156076884,0.1021361327405148
642,0.27361102114427777,0.32066004269316584
643,0.22078491805866957,0.11553145242537344
644,0.26305167305388966,0.09609219527655655
645,0.25442752523073686,0.24150678637214984
646,0.24717657289603878,0.11747114677929593
647,0.26263447054258954,0.285576736136113
648,0.22842616444041164,0.19391435531782775
649,0.2286245140500748,0.17235062761833708
650,0.23788775497491307,0.2221393239455729
651,0.22595350545844814,0.16314683725744605
652,0.2491278708065227,0.17192311528545434
653,0.22261003197338267,0.13357227777204628
654,0.224641740851012,0.125091985024679
655,0.2951409196461588,0.07175082112727327
656,0.24643486081130525,0.257540641056309
657,0.22520788992813437,0.17311264000051563
658,0.26208304651933695,0.24118748148824043
659,0.2919318041541423,0.07287377849305665
660,0.2567018562201054,0.26133463864171214
661,0.23385707937114983,0.1687935643096372
662,0.22268350081671856,0.10477557393302339
663,0.22291401955390075,0.15958303675127938
664,0.2506680358708768,0.2428603284565778
665,0.2662980731621072,0.28458911463427206
666,0.23703341824206406,0.22530954430450145
667,0.22440317215859776,0.09305717898973143
668,0.24182749727376915,0.0791206586949571
669,0.2892267738783232,0.08976377182531525
670,0.28188638843709746,0.12102501190970494
671,0.24542297559836895,0.20036034670644898
672,0.2817910036917583,0.32059712954293285
673,0.22729665541308494,0.15140256109170425
674,0.2216506845041208,0.1440089422166808
675,0.22023640360252414,0.12031191275474495
676,0.2549105782550922,0.19360437953140752
677,0.25259041132286125,0.2674040984999839
678,0.22050854454506225,0.10933937282416117
679,0.2659042964409115,0.2806794913432231
680,0.25774195330660804,0.15457728408888882
681,0.2718873585637461,0.28214804090062273
682,0.25956488377135617,0.2805170999529554
683,0.24771797327355266,0.24600702263570895
684,0.2974493768202642,0.3641727006315425
685,0.28178656273740915,0.31135634099306775
686,0.27020184170382994,0.30929827937677556
687,0.2532118587634539,0.24606588846760014
688,0.26830599813483896,0.14036967170517722
689,0.2326837950191151,0.21397000350130524
690,0.27373919904922345,0.27491578474771994
691,0.277694537144889,0.1245924243391352
692,0.22474159862473342,0.09578454577957851
693,0.2494413155536377,0.11729715220084347
694,0.24925668641654894,0.10897197744978793
695,0.22502444525572735,0.08762614622201226
696,0.23605960854909616,0.2016104112205266
697,0.2216632700256002,0.08330074563290091
698,0.22719474064275866,0.0908591348239487
699,0.2559422327660014,0.2726813926433853
