,date_CSCO,open_CSCO,close_CSCO,volume_CSCO,high_CSCO,low_CSCO,last_CSCO,date_MRK,open_MRK,close_MRK,volume_MRK,high_MRK,low_MRK,last_MRK,date_MSFT,open_MSFT,close_MSFT,volume_MSFT,high_MSFT,low_MSFT,last_MSFT
10,2020-06-19,46.29000000000036,45.82999999999994,309176.1757188498,46.51,45.05,45.66568690095853,2020-06-19,77.13999999999966,76.2200000000002,101321.02821316614,77.97,75.82,76.59749216300946,2020-06-19,198.6699999999988,196.3199999999997,203645.927672956,199.265,194.54,196.82157232704407
11,2020-06-22,45.03000000000023,45.319999999999816,165432.91401273885,45.465,44.81,45.226003184713385,2020-06-22,77.45999999999944,77.90000000000026,76688.9405940594,77.63,76.44,76.91199669966988,2020-06-22,195.6399999999995,195.150000000001,184383.42006269592,200.665,195.245,198.82012539184947
12,2020-06-23,45.90999999999988,45.15999999999988,164076.95501730105,46.14,45.335,45.759446366781965,2020-06-23,77.54499999999958,76.75,119277.57241379312,78.61,76.92,77.88941379310346,2020-06-23,202.0599999999993,200.5699999999997,479422.0890410959,203.94,201.435,202.8992636986303
13,2020-06-24,45.299999999999805,45.46999999999981,251531.35986159169,45.45,44.395,44.77332179930793,2020-06-24,76.59999999999981,77.11999999999999,94791.72222222222,76.87,75.47,76.00482638888893,2020-06-24,201.5199999999988,201.9100000000015,265367.3796610169,203.22,196.64,198.4848644067796
14,2020-06-25,44.73500000000015,44.75,170804.84690553747,45.25,44.2,44.68131921824104,2020-06-25,75.8250000000004,75.87,87274.54355400697,76.895,75.32,76.1436411149826,2020-06-25,197.9199999999988,197.8399999999984,298720.93247588427,200.43,195.53,198.0197588424437
15,2020-06-26,45.0650000000001,45.21999999999978,965458.154340836,46.495,44.625,45.30443729903535,2020-06-26,76.5,76.56999999999978,59529.32890365449,76.5,75.005,75.5596511627907,2020-06-26,199.67500000000103,200.33999999999844,738405.9704918033,199.81,195.0,197.27640983606548
16,2020-06-29,45.8449999999998,46.30999999999992,346494.0594405594,46.18,45.69,45.93188811188809,2020-06-29,75.65499999999999,75.18999999999987,75724.7169117647,76.505,75.56,75.96349264705884,2020-06-29,194.5199999999988,196.33000000000123,208418.52786885248,198.31,193.615,197.0613278688524
17,2020-06-30,46.14500000000031,46.14999999999976,246512.3993610224,46.995,46.095,46.43643769968049,2020-06-30,76.75,76.11999999999993,115943.06168831167,77.65,76.35,76.68969155844147,2020-06-30,197.83499999999924,198.4400000000008,264454.1791530945,204.32,197.825,201.2090553745929
18,2020-07-01,46.54999999999976,46.63999999999984,382704.6993464052,46.72,46.005,46.24148692810453,2020-07-01,77.45000000000044,77.33000000000057,121792.60061919504,78.925,77.13,78.45849845201244,2020-07-01,203.12000000000108,203.51000000000064,244324.231511254,206.345,201.825,204.82668810289385
19,2020-07-02,46.03000000000022,46.059999999999896,314319.92052980134,46.205,45.51,45.90543046357616,2020-07-02,78.74000000000044,78.11999999999989,82413.60883280757,79.305,78.215,78.89771293375394,2020-07-02,205.5749999999988,204.6999999999988,267809.41744548286,207.995,205.3,207.32565420560752
20,2020-07-06,46.09499999999976,45.62999999999971,111225.09584664536,46.485,45.87,46.29472843450476,2020-07-06,79.24000000000044,78.77999999999977,89736.23125,80.025,78.985,79.526859375,2020-07-06,208.70999999999924,206.26000000000064,317284.18566775246,211.11,208.14,210.23065146579808
21,2020-07-07,46.27000000000031,46.42000000000006,124857.08227848102,46.28,45.605,45.93862341772152,2020-07-07,78.95000000000044,79.5800000000006,75215.04012345678,79.675,78.6,79.19888888888886,2020-07-07,210.45999999999924,210.6999999999988,195419.0844155844,214.61,208.385,212.21157467532456
22,2020-07-08,45.53000000000024,45.6299999999997,184356.17757009345,46.07,45.32,45.69685358255454,2020-07-08,78.65000000000033,78.72000000000021,88888.93103448275,78.94,77.485,78.02476489028206,2020-07-08,210.1449999999986,208.25,142992.69774919614,213.23,208.78,211.2938906752409
23,2020-07-09,46.70000000000024,45.80999999999989,332100.2038834951,47.195,46.225,46.79726537216823,2020-07-09,77.96500000000012,77.91999999999955,79480.74662162163,78.27,76.065,76.90069256756756,2020-07-09,216.2200000000008,212.8300000000013,336356.69283276453,216.335,211.56,213.70817406143345
24,2020-07-10,46.70000000000023,46.70000000000023,153094.67105263157,46.92,46.24,46.61802631578946,2020-07-10,76.90499999999987,76.68999999999976,49248.95302013423,77.32,76.405,76.76065436241613,2020-07-10,213.56999999999977,214.31999999999985,179990.97734627832,213.94,211.105,212.9042556634305
25,2020-07-13,46.86499999999982,46.65999999999988,134306.93464052287,46.99,45.815,46.73972222222224,2020-07-13,76.99993399339934,76.72999999999965,51984.57755775577,78.575,76.85,78.04216887417228,2020-07-13,214.3949999999988,213.6699999999987,169037.52063492063,215.78,206.59,213.6175396825397
26,2020-07-14,45.29999999999977,45.93000000000018,164953.17891373803,46.5,45.25,46.10017571884985,2020-07-14,77.61500000000022,77.34999999999985,52319.68978102189,78.57,77.365,77.97507299270076,2020-07-14,206.1299999999989,207.0699999999997,170230.11803278688,208.81,202.07,206.11906557377057
27,2020-07-15,46.48999999999982,46.26000000000018,98603.39273927391,46.82,45.99,46.38130363036306,2020-07-15,79.20000000000043,78.25,69171.17821782178,79.96,78.86,79.36112211221123,2020-07-15,209.68000000000023,208.349999999999,289495.81877022656,211.255,205.12,207.87066343042065
28,2020-07-16,45.690000000000126,46.39999999999976,234080.6481481481,45.825,45.195,45.522314814814784,2020-07-16,79.59999999999975,79.43999999999974,46571.73630136986,79.605,78.765,79.03361301369863,2020-07-16,205.2949999999988,208.0400000000008,302246.62790697673,205.595,202.34,203.86186046511617
29,2020-07-17,46.01000000000018,45.78000000000024,170459.0507936508,46.925,45.89,46.66100000000001,2020-07-17,79.66999999999948,79.40000000000029,55048.59271523179,80.24,79.33,79.97192052980132,2020-07-17,204.4199999999988,203.9199999999988,284114.92810457514,205.03,201.425,202.6394607843139
30,2020-07-20,46.67000000000007,46.75,302799.7356687898,47.075,46.27,46.74267515923564,2020-07-20,80.0,79.87000000000008,34011.48648648649,80.14,79.095,79.46250965250964,2020-07-20,205.04000000000056,202.8799999999989,190679.78353658537,212.27,203.04,208.4594969512195
31,2020-07-21,47.21999999999975,46.96999999999976,126949.57692307692,47.33,46.855,47.105272435897454,2020-07-21,79.59000000000012,79.40999999999988,91645.0547112462,80.1,78.8,79.55109422492404,2020-07-21,213.83999999999827,211.59999999999908,180094.04746835443,213.875,208.1,210.3672468354431
32,2020-07-22,47.27000000000032,47.02000000000032,231676.98757763967,47.3,46.53,46.95262422360248,2020-07-22,79.29999999999956,78.88999999999966,200174.49523809523,79.745,78.025,78.80795238095233,2020-07-22,209.2600000000006,208.75,280239.3974763407,212.22,205.0,210.41307570977912
33,2020-07-23,46.954999999999934,46.89999999999976,1026027.4186046512,47.695,46.69,47.32725913621261,2020-07-23,78.90999999999988,78.77999999999986,302280.71717171714,78.91,77.51,78.24476430976429,2020-07-23,207.2300000000013,211.75,445328.7162162162,210.88,202.22,205.74140202702688
34,2020-07-24,47.5,47.40999999999988,147684.64169381108,47.55,46.115,46.680798045602586,2020-07-24,77.93000000000023,78.0600000000003,112854.00324675324,77.93,76.38,76.86155844155853,2020-07-24,200.43000000000023,202.5400000000008,255309.78896103887,202.81,197.63,201.4192671009771
35,2020-07-27,46.39999999999976,46.39999999999976,160444.3406940063,47.26,46.24,46.83889589905366,2020-07-27,76.70000000000043,77.09999999999974,175548.93399339935,79.135,76.41,78.3511423841059,2020-07-27,201.4550000000013,201.30000000000115,203866.54487179487,203.955,200.94,202.58451923076927
36,2020-07-28,46.9799999999997,47.19000000000011,199612.54666666663,47.08,46.215,46.51016666666667,2020-07-28,79.20999999999944,78.93000000000023,76087.62540716612,80.2,79.05,79.61965798045601,2020-07-28,203.43499999999915,203.84999999999897,116141.2712933754,204.68,201.92,203.33656151419544
37,2020-07-29,46.39999999999976,46.28000000000021,177837.7027027027,46.875,46.395,46.59645270270272,2020-07-29,79.57500000000041,79.68999999999977,36314.12230215827,79.73,78.75,79.09938848920858,2020-07-29,202.55999999999915,202.01999999999865,172538.49201277955,204.64,202.03,203.75864217252405
38,2020-07-30,45.95000000000022,46.709999999999646,271042.3717105263,46.465,45.375,46.00674342105261,2020-07-30,78.69499999999977,79.34999999999962,94507.93865030677,79.28,77.66,78.6987883435583,2020-07-30,201.0899999999984,204.05999999999915,182633.6317460317,204.43,199.7,202.7230317460317
39,2020-07-31,46.33499999999963,46.440000000000126,137356.17868338557,47.04,45.865,46.32666144200626,2020-07-31,80.2799999999998,78.99000000000039,180042.38636363635,81.515,79.16,79.84370129870135,2020-07-31,204.5299999999992,203.900000000001,349092.8446601942,204.74,199.05,201.44383495145627
40,2020-08-03,47.09000000000012,47.10000000000024,205596.4482758621,47.355,46.69,47.13023510971789,2020-08-03,82.15999999999988,80.24000000000039,134585.4655737705,83.785,81.92,82.76093442622947,2020-08-03,211.3499999999992,205.01000000000067,346297.5157232704,217.62,210.0,214.3070911949684
41,2020-08-04,47.05999999999986,47.15999999999988,159069.05810397555,47.66,46.95,47.28805810397549,2020-08-04,82.375,82.54000000000057,72790.27884615384,82.375,81.08,81.61450320512819,2020-08-04,213.0,216.5400000000004,282044.6261682243,214.76,210.36,212.1794392523365
42,2020-08-05,47.60000000000024,47.67000000000007,158733.54402515723,47.735,47.07,47.4203616352201,2020-08-05,82.03499999999988,81.66999999999943,96150.27272727272,82.38,81.165,81.64551948051944,2020-08-05,215.99642857142857,213.2900000000008,210601.54545454544,216.3,211.58,213.0690879478828
43,2020-08-06,47.22999999999969,47.329999999999934,216507.375,47.825,47.12,47.65576923076926,2020-08-06,81.52000000000034,81.63999999999969,104881.1204379562,82.33,80.6,81.09974452554741,2020-08-06,212.3000000000012,212.94000000000088,284078.38436482084,216.365,211.635,213.91600977198704
44,2020-08-07,47.33499999999962,47.77000000000032,149571.94025157232,47.6,47.035,47.33973270440253,2020-08-07,80.88999999999966,81.04999999999954,104412.04320987656,80.985,80.04,80.39441358024688,2020-08-07,214.8399999999983,216.3499999999992,128320.37741935485,215.69,210.96,213.0968387096775
45,2020-08-10,47.20999999999964,47.43000000000019,198922.8947368421,48.0,47.18,47.76342105263153,2020-08-10,80.90000000000025,81.02000000000035,67192.6105263158,81.205,80.305,80.75619298245614,2020-08-10,211.5149999999995,212.48000000000133,427319.9016393443,211.515,206.37,207.80616393442625
46,2020-08-11,47.93000000000019,47.72999999999968,159992.5172413793,48.445,47.085,47.839529780564256,2020-08-11,81.74000000000036,80.90999999999988,50517.65068493151,81.84,80.685,81.1038184931507,2020-08-11,207.25,208.25,280549.1772575251,207.63,203.19,206.0525752508359
47,2020-08-12,47.47999999999968,47.19000000000014,377925.23839009285,48.15,44.95,47.67057275541799,2020-08-12,81.38999999999966,80.90999999999988,85817.48355263157,82.905,81.375,82.49095394736837,2020-08-12,205.26000000000064,203.3799999999989,173565.0160771704,210.23,205.06,208.86472668810296
48,2020-08-13,44.60000000000024,48.10000000000025,1465706.7318611988,44.6,42.385,42.68925867507888,2020-08-13,82.24000000000036,82.68000000000023,77734.97923875433,83.625,82.13,82.78451557093423,2020-08-13,209.70999999999924,209.1900000000008,235245.87043189368,211.33,208.225,209.95596345514943
49,2020-08-14,42.59000000000012,42.71999999999979,475525.72063492064,42.885,42.275,42.530365079365055,2020-08-14,83.41999999999945,83.54000000000057,84689.55666666667,84.425,83.17,83.84298333333335,2020-08-14,208.8199999999997,208.69999999999905,68129.97833935019,209.405,207.59,208.46945652173903
50,2020-08-17,42.51000000000018,42.5,369243.7132867133,42.76,41.86,42.025506993007,2020-08-17,84.27999999999975,83.47999999999963,123607.06148867312,85.175,84.02,84.77443365695792,2020-08-17,209.5,208.900000000001,138213.2066666667,211.18,208.95,210.0968666666667
51,2020-08-18,42.09000000000012,42.09000000000012,218594.578125,42.29,41.8,42.02337499999997,2020-08-18,84.90000000000042,84.7599999999995,76209.46031746031,85.01,83.8,84.53156050955415,2020-08-18,210.51000000000064,210.27999999999923,153478.94684385383,212.325,209.29,210.71673333333345
52,2020-08-19,42.07999999999994,41.979999999999706,163982.51644736843,42.345,41.8,42.10468750000002,2020-08-19,84.79999999999957,84.56000000000027,70446.4384057971,85.69,84.72,85.28079710144922,2020-08-19,211.6399999999995,211.48999999999936,157896.3536977492,212.1,209.415,211.01546774193537
53,2020-08-20,41.82999999999994,41.87000000000024,249073.1597444089,42.415,41.74,42.247380191693296,2020-08-20,84.72999999999963,85.02999999999972,82511.14375,85.28,84.39,84.89843750000003,2020-08-20,209.5,209.6999999999988,181269.3227848101,215.0,208.97,212.34563291139244
54,2020-08-21,42.06999999999983,42.30999999999992,200677.091503268,42.295,41.81,42.03302287581696,2020-08-21,85.08000000000065,85.02999999999972,38275.00940438872,85.175,84.12,84.74611285266457,2020-08-21,213.5,214.5800000000013,187498.48220064724,216.215,212.89,214.0554368932039
55,2020-08-24,42.07999999999994,42.25,168928.6897689769,42.48,42.0,42.18521452145214,2020-08-24,85.21500000000012,84.97999999999963,121166.29470198676,85.43,84.49,85.02930463576162,2020-08-24,214.8000000000012,213.01999999999865,394850.4789644013,215.455,212.495,213.491569579288
56,2020-08-25,42.25499999999976,42.18000000000018,156719.00319488818,42.28,41.78,41.92246006389774,2020-08-25,85.88999999999967,85.41999999999952,61960.61313868613,86.295,85.2,85.57231751824817,2020-08-25,213.18499999999912,213.69000000000085,216389.2149837133,216.51,213.14,215.4018403908796
57,2020-08-26,41.75,41.959999999999695,244931.3076923077,42.28,41.45,41.99059294871795,2020-08-26,85.20000000000043,85.68000000000022,39812.07299270073,85.675,84.665,85.2105474452554,2020-08-26,217.8799999999989,216.4700000000008,342452.4533333333,222.085,217.36,220.1964666666668
58,2020-08-27,42.32999999999994,42.25,292447.94805194804,42.46,42.02,42.252905844155855,2020-08-27,85.44499999999977,85.54000000000059,60170.84394904459,86.14,85.235,85.74894904458598,2020-08-27,222.87999999999897,221.1500000000009,686975.4533333334,231.1,219.4,227.4804666666667
59,2020-08-28,42.05999999999994,42.29000000000028,167469.75757575757,42.295,42.0,42.09803030303034,2020-08-28,85.88000000000008,85.81999999999978,26852.79856115108,85.88,84.91,85.20729241877265,2020-08-28,228.0800000000013,226.5800000000013,171276.05128205128,230.63,226.725,228.49503215434103
60,2020-08-31,42.040000000000326,42.200000000000216,173638.2098765432,42.35,41.94,42.07253086419752,2020-08-31,85.53499999999988,85.6500000000003,73051.3041958042,85.915,85.145,85.49493006993006,2020-08-31,225.0,228.9100000000018,264885.5588235294,228.59,224.46,225.9202614379085
61,2020-09-01,41.98999999999982,42.21999999999981,318025.5064935065,42.055,41.5,41.78180194805192,2020-09-01,85.38000000000017,85.27000000000037,53903.15359477124,85.74,83.935,84.27681372549011,2020-09-01,225.54499999999868,225.5299999999992,254786.9581993569,227.095,224.54,226.02649517684893
62,2020-09-02,42.06532544378711,42.02999999999994,338172.0414201184,42.685,42.035,42.401715976331374,2020-09-02,84.43875000000018,84.43000000000018,40333.256097560974,86.27,84.33,85.75777439024388,2020-09-02,227.94134285714188,227.26999999999973,280707.70285714284,232.31,227.42,230.03108571428567
63,2020-09-03,41.79000000000028,42.42000000000006,637922.9898989899,41.79,40.665,41.076986531986535,2020-09-03,87.16999999999936,86.93000000000023,328548.9672131148,87.67,84.94,85.92049180327868,2020-09-03,229.05999999999904,231.6500000000005,360568.9638157895,229.19,214.99,219.9443914473684
64,2020-09-04,41.04000000000028,40.950000000000166,459579.4524590164,41.43,40.45,40.90537704918036,2020-09-04,85.68000000000023,85.49000000000052,83445.09463722397,86.87,84.265,85.1659148264984,2020-09-04,215.3600000000005,217.3000000000012,326519.2679738562,218.31,205.34,211.7409150326798
65,2020-09-08,40.06999999999984,40.81999999999983,311867.91610738257,40.605,39.965,40.24223154362418,2020-09-08,85.68000000000023,85.2400000000004,99442.93814432988,85.7,83.005,83.5315807560138,2020-09-08,206.5599999999992,214.25,541573.5130718955,209.98,202.37,206.29433006535947
66,2020-09-09,40.05999999999994,40.0,278018.8938906752,40.475,39.715,40.2465434083601,2020-09-09,83.88000000000008,83.33000000000051,77126.11805555556,85.8,83.675,85.2460278745644,2020-09-09,207.5,202.6600000000016,337560.9967105263,214.82,206.685,211.94756578947369
67,2020-09-10,40.26000000000016,40.130000000000095,184127.42021276595,40.63,39.845,40.1357180851064,2020-09-10,84.63500000000016,84.88000000000005,67468.70297029703,84.87,84.05,84.30019801980193,2020-09-10,213.41999999999933,211.2900000000006,207200.29133858267,214.55,206.955,209.38559055118108
68,2020-09-11,39.76499999999991,39.56999999999984,213534.91176470587,40.05,39.515,39.82397058823526,2020-09-11,83.86500000000044,83.56999999999977,61593.086956521736,84.855,83.8,84.45043478260874,2020-09-11,207.5,205.37000000000103,126949.98333333334,208.49,201.305,204.6128666666665
69,2020-09-14,40.21500000000012,39.87999999999981,250512.6644736842,40.635,40.05,40.39427631578949,2020-09-14,84.11000000000033,84.47999999999963,55260.62369337979,85.075,83.765,84.399337979094,2020-09-14,204.3300000000013,204.0299999999992,183727.61612903225,209.165,204.1,206.8964677419356
70,2020-09-15,40.54500000000006,40.3700000000002,355772.36,40.835,40.385,40.569949999999984,2020-09-15,84.92499999999956,84.15999999999988,185623.5618729097,85.165,83.665,84.29996655518391,2020-09-15,208.2200000000008,205.41000000000167,107212.28797468354,209.665,207.0,208.42346518987333
71,2020-09-16,40.71999999999997,40.60000000000018,286562.4518828452,41.17,40.415,40.82192468619249,2020-09-16,84.52000000000035,84.20999999999947,200140.29803921568,86.085,84.52,85.70227450980394,2020-09-16,210.48000000000096,208.7799999999993,157343.3147410359,210.585,204.8,207.5342629482072
72,2020-09-17,39.65999999999988,40.42000000000006,285665.5966101695,40.4,39.52,40.18740677966103,2020-09-17,85.15499999999977,85.56999999999977,86964.23825503356,85.765,84.46,85.32228187919472,2020-09-17,199.9899999999994,205.05000000000115,242151.65384615384,204.265,199.99,202.0982532051282
73,2020-09-18,40.16500000000028,40.37000000000021,484689.25,40.315,39.575,39.853198051948056,2020-09-18,85.54000000000057,85.63999999999966,45932.0,86.295,84.94,85.7080968858131,2020-09-18,202.8199999999997,202.9100000000016,258402.737704918,203.525,196.475,199.71075409836067
74,2020-09-21,39.42000000000006,39.80999999999996,223760.9174917492,39.42,38.695,38.989702970297024,2020-09-21,85.125,85.81000000000034,65461.66780821918,85.255,82.095,82.68847602739727,2020-09-21,196.9800000000013,200.3899999999995,244068.6878980892,202.62,196.41,199.0873885350319
75,2020-09-22,39.18000000000016,39.04000000000024,504138.2222222223,39.455,38.88,39.152811447811466,2020-09-22,83.09000000000012,83.13000000000005,82490.8309859155,83.54,82.24,82.95001760563373,2020-09-22,205.08999999999835,202.5400000000008,304145.00322580646,208.065,202.075,204.9223225806452
76,2020-09-23,39.21500000000012,39.31999999999984,323416.30592105264,39.385,38.175,38.77032894736844,2020-09-23,83.19499999999977,82.93999999999969,57229.34470989761,83.79,82.6,83.20750853242318,2020-09-23,207.80500000000023,207.4199999999988,138520.40522875817,208.08,200.03,203.96861111111087
77,2020-09-24,38.05500000000016,38.28000000000013,1200908.754152824,38.155,37.605,37.8559800664452,2020-09-24,82.15000000000032,82.63000000000011,68815.22185430463,83.445,82.08,82.87915562913902,2020-09-24,199.95999999999924,200.5899999999984,178040.56869009585,205.555,199.23,203.75955271565493
78,2020-09-25,37.77000000000028,37.850000000000215,272901.6719745223,38.54,37.62,38.07649681528664,2020-09-25,82.29499999999943,83.15000000000035,111112.68729641696,83.205,81.805,82.4651954397394,2020-09-25,203.495000000001,203.1900000000008,234991.9797979798,209.02,202.57,206.3450168350168
79,2020-09-28,39.19499999999984,38.450000000000095,239676.892733564,39.29,38.79,39.03688581314879,2020-09-28,83.1800000000002,82.9300000000002,28817.05286343612,83.67,82.57,82.98808370044053,2020-09-28,211.01999999999865,207.8199999999997,226577.26517571884,212.55,208.14,209.33968051118225
80,2020-09-29,39.11000000000007,39.12999999999983,298593.595959596,39.375,38.835,39.155067340067326,2020-09-29,82.50999999999968,82.75999999999966,88316.67025089606,83.14,81.705,82.30690647482015,2020-09-29,209.48999999999936,209.44000000000085,461763.65676567657,210.05,206.84,208.12521452145208
81,2020-09-30,39.100000000000215,39.05999999999997,306903.2474916388,39.7,39.04,39.41889632107026,2020-09-30,82.25999999999958,81.90000000000032,92049.40199335548,83.31,82.03,82.71561461794019,2020-09-30,207.73000000000133,207.2600000000006,116529.26875,211.97,206.56,210.16521875000004
82,2020-10-01,39.05999999999993,39.38999999999989,365794.1759259259,39.315,38.565,38.83175925925927,2020-10-01,83.24000000000046,82.95000000000046,252072.46925566345,83.32,81.25,82.02318770226542,2020-10-01,213.4199999999987,210.3300000000013,462094.382636656,213.98,211.36,212.4478295819937
83,2020-10-02,38.04999999999987,38.799999999999855,484625.1461038961,38.56,37.96,38.298928571428526,2020-10-02,80.90000000000033,81.63999999999966,106478.61688311688,81.72,80.46,81.16756493506499,2020-10-02,208.1299999999989,212.45999999999924,415132.1661129568,210.99,205.58,208.01521594684388
84,2020-10-05,38.54000000000026,38.27000000000028,367687.0700636943,38.79,38.275,38.46934713375798,2020-10-05,81.22000000000028,80.79999999999954,236761.54268292684,81.535,80.615,80.96966463414631,2020-10-05,207.2699999999987,206.1900000000008,293383.88963210705,210.41,206.995,208.94859531772573
85,2020-10-06,38.4950000000002,38.56999999999983,573481.1968253969,39.355,38.42,38.9129206349206,2020-10-06,81.18999999999963,81.24000000000048,161856.17868338557,81.19,79.52,80.27855799373042,2020-10-06,208.900000000001,210.3799999999989,354246.12052117265,210.18,204.83,208.1098859934853
86,2020-10-07,38.79000000000024,38.56999999999984,443260.1362126246,39.575,38.79,39.26531561461799,2020-10-07,80.09000000000012,79.63000000000011,293309.87220447283,80.345,79.525,79.97953674121408,2020-10-07,207.7200000000008,205.9100000000016,344055.8333333333,209.99,206.725,208.6565333333332
87,2020-10-08,39.79999999999984,39.399999999999785,299814.7845659164,40.185,39.68,39.853118971061136,2020-10-08,80.32500000000044,80.04000000000056,445098.21452145214,81.84,80.16,80.72689768976898,2020-10-08,210.58499999999924,209.8300000000013,374174.8461538461,211.18,208.32,210.1239799331105
88,2020-10-09,40.17000000000006,39.79000000000026,963944.2805280528,40.24,39.725,39.90326732673265,2020-10-09,80.79499999999945,80.47999999999965,202583.2516339869,81.07,80.055,80.5295098039216,2020-10-09,211.3700000000012,210.5800000000013,520190.640776699,215.63,211.33,214.29330097087384
89,2020-10-12,39.94000000000005,39.85000000000022,468712.7719869707,40.535,39.62,40.20817589576545,2020-10-12,80.54999999999956,80.36000000000034,143977.80891719746,80.725,79.935,80.4002707006369,2020-10-12,218.6100000000005,215.80999999999904,722306.0095846645,223.855,216.815,221.1772364217253
90,2020-10-13,40.53499999999988,40.3600000000001,389152.7647058824,40.615,39.705,39.93094771241832,2020-10-13,80.25999999999958,80.36000000000034,336460.22580645164,80.92,80.03,80.37320967741935,2020-10-13,222.52999999999923,221.4000000000009,449135.4816053512,225.11,220.445,223.19923076923064
91,2020-10-14,39.82999999999994,39.80999999999996,315039.35761589406,40.42,39.765,40.07867549668873,2020-10-14,80.88000000000015,80.70999999999941,208351.3125,80.91,80.07,80.33767187499998,2020-10-14,223.1299999999989,222.8600000000005,367572.3627118644,224.21,219.13,221.3537118644068
92,2020-10-15,39.46999999999985,39.88999999999991,384945.2557377049,40.0,39.355,39.62152459016394,2020-10-15,79.81000000000029,80.50999999999962,205634.6925675676,79.885,78.78,79.1190033783784,2020-10-15,218.0,220.8600000000005,360424.531986532,220.35,216.03,218.41969696969687
93,2020-10-16,39.875,39.96999999999984,333544.9707792208,40.3,39.54,40.12650974025975,2020-10-16,79.18999999999966,79.06000000000034,115608.9432176656,80.295,79.14,79.86738170347004,2020-10-16,220.16000000000167,219.66000000000167,372865.6936026936,222.29,219.32,220.7747474747474
94,2020-10-22,38.79000000000055,38.94714897260243,303242.5206349206,38.97,38.375,38.67779365079366,2020-10-22,78.09999999999916,78.6089774696714,111138.59405940594,79.43,78.1,78.80891089108908,2020-10-22,213.92999999999688,214.77120000000275,343829.0100334448,215.87,211.71,213.9914715719064
95,2020-10-23,38.93000000000022,38.81999999999978,607847.4801324503,38.97,38.64,38.83329470198676,2020-10-23,79.2600000000001,79.49734693877456,193233.7777777777,80.62,79.26,79.70726851851857,2020-10-23,215.0800000000015,215.49960000000144,386328.6321070234,216.25,213.19,215.04633779264228
96,2020-10-26,38.40999999999988,38.29282495667261,685672.5566343042,38.41,37.155,37.59301948051949,2020-10-26,79.5,79.37314236111082,135829.8628762542,79.7,78.26,78.73834448160534,2020-10-26,214.30999999999844,213.3174611398949,648470.5874587459,216.325,208.115,211.14107260726072
97,2020-10-27,37.354999999999656,37.26500000000031,1191039.743772242,37.51,36.595,36.91551601423486,2020-10-27,78.90000000000083,78.433309859155,302715.3720136519,80.19,78.0,78.97602389078497,2020-10-27,211.72500000000204,211.559431616342,527237.8060200668,214.74,210.33,212.96491638795987
98,2020-10-28,36.45000000000039,36.14650176678423,696617.6306818182,36.52,35.68,35.96826704545455,2020-10-28,77.0999999999992,77.0910752688166,196229.71088435373,77.695,76.065,76.59736394557824,2020-10-28,208.72000000000097,208.21610035211188,1157924.5895765473,208.84,202.11,205.05013029315955
99,2020-10-29,35.5,35.7099999999998,720353.9123376623,36.075,35.27,35.71931818181816,2020-10-29,76.5,76.18000000000022,215078.95911949687,76.59,74.67,75.79844339622636,2020-10-29,204.1100000000005,202.68000000000023,472688.5551839465,207.34,203.39,205.3038294314381
100,2020-10-30,35.25,35.689999999999976,537055.6486486486,35.92,35.07,35.67109797297296,2020-10-30,75.45000000000041,75.88999999999969,352377.42052980134,75.875,73.95,74.76968543046355,2020-10-30,202.25,204.7200000000008,621368.7075471698,204.28,199.645,201.191179245283
101,2020-11-02,36.31,35.8999999999998,611073.7967213115,36.35,35.65,35.94898360655738,2020-11-02,76.31999999999978,75.20999999999945,170098.92642140467,76.86,75.66,76.28150501672242,2020-11-02,204.25,202.4700000000008,627120.8130841121,205.27,200.14,202.1016666666668
102,2020-11-03,36.22999999999973,35.8999999999998,741387.0033557047,37.34,36.23,36.9152181208054,2020-11-03,77.65000000000026,76.70999999999945,191518.2284768212,78.23,76.76,77.35084437086093,2020-11-03,203.3000000000011,202.3300000000013,462601.6897689769,208.1,203.14,206.50556105610565
103,2020-11-04,37.07500000000014,36.68000000000016,511536.803125,37.31,36.5,36.90404687499998,2020-11-04,79.81999999999977,76.91999999999953,435686.0331125828,82.89,79.54,81.6776158940397,2020-11-04,214.5,206.4299999999997,620920.2898550725,218.315,212.41,216.25026086956507
104,2020-11-05,37.02000000000027,36.56999999999984,360359.03184713377,37.305,36.9,37.17709265175716,2020-11-05,82.33000000000055,80.61999999999992,236699.5533333333,82.88,80.465,81.39004999999993,2020-11-05,222.4600000000001,216.3899999999995,590094.5855855856,224.12,221.16,222.86213213213205
105,2020-11-06,37.54999999999989,37.22999999999973,530922.399339934,37.6,37.085,37.33481848184822,2020-11-06,79.81999999999977,80.45999999999943,150083.99032258065,81.11,79.57,80.63150000000003,2020-11-06,222.2350000000005,223.29000000000053,407705.6158940397,224.305,218.06,222.3723344370862
106,2020-11-09,40.20000000000018,37.53000000000015,800313.1869158879,40.23,38.29,38.896012461059165,2020-11-09,84.77000000000037,80.36000000000034,261087.7962962963,85.0,80.42,81.7924382716049,2020-11-09,221.2899999999997,223.7200000000008,533620.5722543353,228.08,218.54,223.7852890173409
107,2020-11-10,38.31999999999983,38.20000000000015,529428.8867924528,39.02,38.25,38.69770440251571,2020-11-10,81.54999999999956,80.5,173491.50955414012,82.01,81.03,81.55031847133752,2020-11-10,214.1100000000005,218.3899999999995,1083815.5426829269,216.53,209.72,211.9373170731705
